EventID,PhotoID,EventPhotoRank,RandomValue
613,9176,1000,"0.485723,9176"
613,7941,1000,"0.509366,7941"
613,7208,1000,"0.510336,7208"
613,8753,1000,"0.511454,8753"
613,14533,1000,"0.518096,14533"
613,7521,1000,"-0.522786,7521"
613,7115,1000,"-0.52382,7115"
613,7112,1000,"0.533659,7112"
613,14530,1000,"-0.539318,14530"
613,8756,1000,"-0.545826,8756"
613,7205,1000,"-0.546915,7205"
613,7944,1000,"-0.547858,7944"
613,7814,1000,"-0.548439,7814"
613,7961,1000,"-0.573444,7961"
613,8883,1000,"0.583817,8883"
613,8477,1000,"0.584802,8477"
613,7687,1000,"0.586348,7687"
613,7665,1000,"0.58677,7665"
613,7259,1000,"0.587752,7259"
613,8905,1000,"0.589295,8905"
613,14293,1000,"-0.589809,14293"
613,13975,1000,"0.596511,13975"
613,7670,1000,"0.611096,7670"
613,7682,1000,"0.611508,7682"
613,7966,1000,"-0.623964,7966"
613,7856,1000,"0.635729,7856"
613,7200,1000,"-0.648668,7200"
613,8761,1000,"-0.649658,8761"
613,9167,1000,"-0.65058,9167"
613,14555,1000,"0.651063,14555"
613,14525,1000,"-0.655528,14525"
613,8934,1000,"0.656466,8934"
613,7107,1000,"0.660577,7107"
613,8854,1000,"0.661553,8854"
613,14026,1000,"0.668246,14026"
613,7120,1000,"-0.669235,7120"
613,7932,1000,"-0.671037,7932"
613,14538,1000,"0.674203,14538"
613,14022,1000,"-0.684427,14022"
613,14652,1000,"0.689594,14652"
613,8858,1000,"-0.690933,8858"
613,7103,1000,"-0.691873,7103"
613,8930,1000,"-0.695807,8930"
613,9171,1000,"0.701371,9171"
613,8765,1000,"0.702236,8765"
613,8875,1000,"-0.712938,8875"
613,7086,1000,"-0.71385,7086"
613,7657,1000,"-0.715488,7657"
613,7251,1000,"-0.716335,7251"
613,7991,1000,"0.726464,7991"
613,8486,1000,"-0.735087,8486"
613,14390,1000,"-0.744036,14390"
613,7987,1000,"0.746484,7987"
613,7378,1000,"0.747695,7378"
613,13971,1000,"-0.74898,13971"
613,8473,1000,"-0.758515,8473"
613,8879,1000,"-0.759306,8879"
613,9175,1000,"0.76985,9175"
613,7940,1000,"0.786959,7940"
613,7209,1000,"0.787654,7209"
613,8752,1000,"0.788455,8752"
613,14534,1000,"0.793196,14534"
613,7522,1000,"-0.796529,7522"
613,7116,1000,"-0.797262,7116"
613,8850,1000,"0.803432,8850"
613,7111,1000,"0.804206,7111"
613,14529,1000,"-0.808173,14529"
613,8757,1000,"-0.812712,8757"
613,7204,1000,"-0.813469,7204"
613,7187,1000,"-0.83105,7187"
613,7390,1000,"-0.831387,7390"
613,7962,1000,"-0.831676,7962"
613,13996,1000,"0.833757,13996"
613,8884,1000,"0.838671,8884"
613,8478,1000,"0.839332,8478"
613,7686,1000,"0.840367,7686"
613,7260,1000,"0.841306,7260"
613,14292,1000,"-0.842678,14292"
613,13976,1000,"0.847131,13976"
613,7263,1000,"0.856085,7263"
613,7669,1000,"0.856712,7669"
613,7683,1000,"0.85698,7683"
613,8481,1000,"0.857962,8481"
613,13993,1000,"0.863145,13993"
613,7965,1000,"-0.865036,7965"
613,10449,1000,"-0.876016,10449"
613,7201,1000,"-0.880659,7201"
613,8760,1000,"-0.881274,8760"
613,14526,1000,"-0.884909,14526"
613,7717,1000,"0.887174,7717"
613,7514,1000,"0.887453,7514"
613,7108,1000,"0.888012,7108"
613,8853,1000,"0.88861,8853"
613,14027,1000,"0.892684,14027"
613,7119,1000,"-0.893283,7119"
613,8743,1000,"-0.895455,8743"
613,14537,1000,"0.896277,14537"
613,8749,1000,"0.899686,8749"
613,14021,1000,"-0.902369,14021"
613,14653,1000,"0.905411,14653"
613,8859,1000,"-0.906194,8859"
613,7508,1000,"-0.907255,7508"
613,9172,1000,"0.912247,9172"
613,8766,1000,"0.912743,8766"
613,7085,1000,"-0.919339,7085"
613,7694,1000,"-0.920054,7694"
613,7252,1000,"-0.920732,7252"
613,13968,1000,"-0.924919,13968"
613,7381,1000,"0.925653,7381"
613,7990,1000,"0.926341,7990"
613,8487,1000,"-0.931025,8487"
613,13970,1000,"-0.938389,13970"
613,7254,1000,"-0.942089,7254"
613,7692,1000,"-0.942669,7692"
613,8472,1000,"-0.943304,8472"
613,8878,1000,"-0.943707,8878"
613,7506,1000,"-0.952715,7506"
613,7100,1000,"-0.953083,7100"
613,14655,1000,"0.954032,14655"
613,7939,1000,"0.957233,7939"
613,7210,1000,"0.957559,7210"
613,8751,1000,"0.957933,8751"
613,14535,1000,"0.960127,14535"
613,7523,1000,"-0.961648,7523"
613,7117,1000,"-0.96198,7117"
613,8438,1000,"-0.962004,8438"
613,14029,1000,"0.962343,14029"
613,8851,1000,"0.96474,8851"
613,7110,1000,"0.965082,7110"
613,7516,1000,"0.965399,7516"
613,14528,1000,"-0.966817,14528"
613,8758,1000,"-0.968767,8758"
613,7203,1000,"-0.969088,7203"
613,15068,1000,"-0.971692,15068"
613,9181,1000,"-0.9757,9181"
613,7186,1000,"-0.976248,7186"
613,7389,1000,"-0.97638,7389"
613,7963,1000,"-0.976492,7963"
613,13995,1000,"0.977295,13995"
613,8885,1000,"0.979154,8885"
613,8479,1000,"0.9794,8479"
613,7667,1000,"0.979888,7667"
613,7261,1000,"0.980129,7261"
613,14291,1000,"-0.980631,14291"
613,14587,1000,"0.983704,14587"
613,7668,1000,"0.985497,7668"
613,7684,1000,"0.985585,7684"
613,8886,1000,"0.986108,8886"
613,13994,1000,"0.987557,13994"
613,7964,1000,"-0.988141,7964"
613,7388,1000,"-0.988221,7388"
613,7185,1000,"-0.988314,7185"
613,9182,1000,"-0.988694,9182"
613,8919,1000,"0.98983,8919"
613,14663,1000,"-0.991019,14663"
613,7202,1000,"-0.992552,7202"
613,8759,1000,"-0.992709,8759"
613,14553,1000,"0.99293,14553"
613,14527,1000,"-0.993613,14527"
613,7515,1000,"0.994218,7515"
613,7109,1000,"0.994347,7109"
613,8852,1000,"0.994485,8852"
613,14028,1000,"0.995385,14028"
613,7118,1000,"-0.995511,7118"
613,7930,1000,"-0.995738,7930"
613,14536,1000,"0.996124,14536"
613,8750,1000,"0.996775,8750"
613,7938,1000,"0.996967,7938"
613,14020,1000,"-0.997253,14020"
613,14654,1000,"0.997754,14654"
613,7101,1000,"-0.99796,7101"
613,9173,1000,"0.998718,9173"
613,8767,1000,"0.998779,8767"
613,7693,1000,"-0.999515,7693"
613,7253,1000,"-0.999567,7253"
613,13969,1000,"-0.999828,13969"
613,7380,1000,"0.999862,7380"
613,7989,1000,"0.99989,7989"
613,14392,1000,"-0.999938,14392"
613,7676,1000,"-1,7676"
614,13778,2,"0.269947,13778"
614,,1000,
614,2030,1000,"-0.0060703,2030"
614,7951,1000,"0.0381181,7951"
614,14261,1000,"0.050189,14261"
614,7968,1000,"0.0689733,7968"
614,16308,1000,"0.0749702,16308"
614,7274,1000,"-0.0835573,7274"
614,7266,1000,"-0.086495,7266"
614,19573,1000,"0.0960804,19573"
614,14388,1000,"-0.0961092,14388"
614,7976,1000,"0.101057,7976"
614,14269,1000,"0.11976,14269"
614,3739,1000,"0.143085,3739"
614,8738,1000,"-0.174164,8738"
614,8737,1000,"0.195101,8737"
614,3773,1000,"0.203938,3773"
614,18017,1000,"0.222803,18017"
614,10547,1000,"0.230629,10547"
614,23353,1000,"0.237768,23353"
614,14270,1000,"-0.24873,14270"
614,8297,1000,"0.25413,8297"
614,7977,1000,"-0.266912,7977"
614,8593,1000,"-0.269919,8593"
614,7265,1000,"0.280979,7265"
614,18051,1000,"0.282587,18051"
614,7275,1000,"0.283807,7275"
614,14979,1000,"0.30304,14979"
614,11418,1000,"-0.307637,11418"
614,23006,1000,"-0.311155,23006"
614,14260,1000,"-0.315712,14260"
614,11259,1000,"-0.316726,11259"
614,8620,1000,"-0.324201,8620"
614,7950,1000,"-0.327153,7950"
614,8745,1000,"-0.358461,8745"
614,11293,1000,"-0.374704,11293"
614,24689,1000,"0.388331,24689"
614,14262,1000,"0.409245,14262"
614,7273,1000,"-0.439527,7273"
614,4222,1000,"-0.450322,4222"
614,8595,1000,"0.452462,8595"
614,7975,1000,"0.455244,7975"
614,8584,1000,"0.456865,8584"
614,14268,1000,"0.471918,14268"
614,10549,1000,"-0.488272,10549"
614,8739,1000,"-0.519677,8739"
614,8736,1000,"0.537759,8736"
614,3774,1000,"0.545341,3774"
614,1614,1000,"0.545874,1614"
614,10546,1000,"0.568056,10546"
614,14271,1000,"-0.5833,14271"
614,8296,1000,"0.587823,8296"
614,8587,1000,"-0.597021,8587"
614,7978,1000,"-0.598481,7978"
614,8592,1000,"-0.600979,8592"
614,14386,1000,"0.602457,14386"
614,4121,1000,"-0.607681,4121"
614,2700,1000,"-0.61105,2700"
614,7044,1000,"0.633853,7044"
614,8668,1000,"0.637601,8668"
614,14259,1000,"-0.638558,14259"
614,7949,1000,"-0.64781,7949"
614,7839,1000,"0.659274,7839"
614,8748,1000,"0.679904,8748"
614,13819,1000,"-0.683985,13819"
614,14263,1000,"0.712492,14263"
614,22328,1000,"-0.724016,22328"
614,8579,1000,"0.724315,8579"
614,7970,1000,"0.72557,7970"
614,16716,1000,"0.728863,16716"
614,7272,1000,"-0.735557,7272"
614,8596,1000,"0.745271,8596"
614,23339,1000,"-0.74683,23339"
614,7974,1000,"0.747349,7974"
614,8583,1000,"0.748558,8583"
614,14267,1000,"0.759719,14267"
614,11408,1000,"0.774095,11408"
614,16454,1000,"-0.780098,16454"
614,4460,1000,"-0.783163,4460"
614,10376,1000,"0.791433,10376"
614,8740,1000,"-0.794322,8740"
614,16877,1000,"-0.798325,16877"
614,13717,1000,"-0.806741,13717"
614,8735,1000,"0.807083,8735"
614,3775,1000,"0.812375,3775"
614,8625,1000,"-0.815933,8625"
614,14255,1000,"-0.821081,14255"
614,10545,1000,"0.828015,10545"
614,13793,1000,"0.833422,13793"
614,14272,1000,"-0.838325,14272"
614,11430,1000,"-0.842927,11430"
614,7979,1000,"-0.848435,7979"
614,14275,1000,"-0.858911,14275"
614,14681,1000,"-0.859532,14681"
614,16305,1000,"-0.862004,16305"
614,11416,1000,"-0.870167,11416"
614,14258,1000,"-0.874324,14258"
614,7810,1000,"-0.879794,7810"
614,3778,1000,"0.881547,3778"
614,7838,1000,"0.887214,7838"
614,23376,1000,"-0.901082,23376"
614,3744,1000,"0.909022,3744"
614,7954,1000,"0.913733,7954"
614,14264,1000,"0.918575,14264"
614,22327,1000,"-0.924996,22327"
614,8580,1000,"0.92516,8580"
614,7971,1000,"0.92585,7971"
614,16717,1000,"0.927653,16717"
614,7973,1000,"0.937537,7973"
614,8582,1000,"0.938169,8582"
614,14266,1000,"0.943917,14266"
614,10551,1000,"-0.949908,10551"
614,18013,1000,"-0.952389,18013"
614,7303,1000,"-0.952899,7303"
614,8741,1000,"-0.960643,8741"
614,5696,1000,"-0.963132,5696"
614,7836,1000,"0.965534,7836"
614,8734,1000,"0.966342,8734"
614,21946,1000,"0.968508,21946"
614,8624,1000,"-0.970128,8624"
614,14273,1000,"-0.979025,14273"
614,24661,1000,"-0.980642,24661"
614,5545,1000,"-0.981559,5545"
614,7980,1000,"-0.982685,7980"
614,8590,1000,"-0.983259,8590"
614,11432,1000,"-0.984772,11432"
614,14274,1000,"-0.986214,14274"
614,8666,1000,"0.990687,8666"
614,14257,1000,"-0.990856,14257"
614,4453,1000,"0.991641,4453"
614,8733,1000,"0.99382,8733"
614,7837,1000,"0.994162,7837"
614,8742,1000,"-0.995959,8742"
614,11271,1000,"0.997764,11271"
614,3743,1000,"0.998292,3743"
614,8564,1000,"0.998808,8564"
614,14265,1000,"0.99939,14265"
614,7972,1000,"0.99987,7972"
614,16718,1000,"0.999936,16718"
615,9228,1000,"0.0430571,9228"
615,9677,1000,"0.216937,9677"
615,8696,1000,"0.27973,8696"
615,9229,1000,"-0.322478,9229"
615,9043,1000,"-0.352138,9043"
615,7343,1000,"0.399861,7343"
615,8680,1000,"0.584309,8680"
615,24442,1000,"-0.85863,24442"
615,9045,1000,"-0.892423,9045"
616,10480,1000,"-0.0150884,10480"
616,10488,1000,"-0.154547,10488"
616,15292,1000,"-0.289152,15292"
616,11401,1000,"-0.336887,11401"
616,10479,1000,"0.348835,10479"
616,1803,1000,"-0.484079,1803"
616,10487,1000,"-0.502585,10487"
616,10490,1000,"0.554419,10490"
616,6887,1000,"0.637534,6887"
616,10482,1000,"-0.687414,10482"
616,10486,1000,"-0.782084,10486"
616,10491,1000,"0.818664,10491"
616,10900,1000,"0.876948,10900"
616,10485,1000,"-0.954929,10485"
616,10475,1000,"0.96345,10475"
616,11246,1000,"-0.978807,11246"
616,10476,1000,"0.994982,10476"
617,6606,1000,"0.00427816,6606"
617,14473,1000,"-0.248142,14473"
617,14522,1000,"0.388837,14522"
617,14031,1000,"0.524953,14031"
617,14034,1000,"-0.532534,14034"
617,6611,1000,"-0.960498,6611"
617,14012,1000,"0.970282,14012"
617,1096,1000,"-0.972141,1096"
617,1095,1000,"-0.990926,1095"
618,23457,1000,"-0.635126,23457"
618,9755,1000,"-0.792474,9755"
619,3568,1000,"-0.51143,3568"
619,1585,1000,"-0.938359,1585"
620,8171,1000,"0.0683677,8171"
620,246,1000,"-0.259354,246"
620,1137,1000,"0.970554,1137"
621,837,1000,"0.141311,837"
621,838,1000,"-0.227619,838"
621,3966,1000,"0.359567,3966"
621,11688,1000,"-0.532142,11688"
621,2354,1000,"0.814845,2354"
622,3642,1000,"0.970268,3642"
622,13563,1000,"-0.99985,13563"
623,23466,1,"0.77665,23466"
623,23494,1,"-0.957258,23494"
623,6462,1000,"-0.0811374,6462"
623,7883,1000,"-0.0853719,7883"
623,9398,1000,"-0.262814,9398"
623,6463,1000,"0.286134,6463"
623,8136,1000,"-0.35676,8136"
623,6960,1000,"0.45254,6960"
623,8291,1000,"0.610066,8291"
623,14529,1000,"-0.808173,14529"
623,8960,1000,"-0.812358,8960"
623,7945,1000,"-0.814124,7945"
623,8295,1000,"0.841353,8295"
623,13886,1000,"-0.842024,13886"
623,9386,1000,"-0.86716,9386"
623,8132,1000,"-0.961147,8132"
623,9275,1000,"0.990933,9275"
623,8133,1000,"-0.995794,8133"
624,7088,1000,"-0.0521234,7088"
624,10742,1000,"-0.0630318,10742"
624,11529,1000,"-0.0737884,11529"
624,10717,1000,"-0.0762096,10717"
624,10835,1000,"0.0787459,10835"
624,10827,1000,"0.0913032,10827"
624,10734,1000,"-0.106979,10734"
624,10818,1000,"0.109508,10818"
624,10801,1000,"0.140166,10801"
624,7097,1000,"-0.148461,7097"
624,11503,1000,"-0.157545,11503"
624,10768,1000,"-0.168183,10768"
624,7096,1000,"0.220576,7096"
624,10802,1000,"-0.228744,10802"
624,10819,1000,"-0.258712,10819"
624,10826,1000,"-0.276343,10826"
624,10836,1000,"-0.288432,10836"
624,10743,1000,"0.30348,10743"
624,10809,1000,"-0.305903,10809"
624,7089,1000,"0.313873,7089"
624,10760,1000,"0.332774,10760"
624,11494,1000,"0.351678,11494"
624,11496,1000,"-0.374141,11496"
624,10718,1000,"-0.432894,10718"
624,10834,1000,"0.435186,10834"
624,10828,1000,"0.446498,10828"
624,10800,1000,"0.489962,10800"
624,7301,1000,"-0.496725,7301"
624,7098,1000,"-0.497252,7098"
624,11505,1000,"0.55189,11505"
624,7095,1000,"0.559533,7095"
624,10842,1000,"-0.581444,10842"
624,10732,1000,"0.5937,10732"
624,10727,1000,"0.604278,10727"
624,10825,1000,"-0.606303,10825"
624,7073,1000,"0.612948,7073"
624,10715,1000,"0.618278,10715"
624,10744,1000,"0.628606,10744"
624,10808,1000,"-0.630583,10808"
624,7090,1000,"0.637067,7090"
624,10761,1000,"0.652335,10761"
624,10812,1000,"0.719695,10812"
624,10740,1000,"-0.721459,10740"
624,7302,1000,"-0.777851,7302"
624,10765,1000,"0.810652,10765"
624,7094,1000,"0.822185,7094"
624,10804,1000,"-0.826927,10804"
624,11523,1000,"0.834347,11523"
624,10711,1000,"0.835683,10711"
624,10841,1000,"-0.837077,10841"
624,10824,1000,"-0.853581,10824"
624,7074,1000,"0.857918,7074"
624,10838,1000,"-0.860078,10838"
624,10745,1000,"0.868008,10745"
624,7091,1000,"0.873382,7091"
624,10762,1000,"0.882935,10762"
624,10739,1000,"-0.923583,10739"
624,10720,1000,"-0.928567,10720"
624,10832,1000,"0.929509,10832"
624,10830,1000,"0.934083,10830"
624,10722,1000,"-0.934988,10722"
624,10781,1000,"0.959657,10781"
624,10788,1000,"-0.967243,10788"
624,10764,1000,"0.967886,10764"
624,11507,1000,"0.97054,11507"
624,7093,1000,"0.972714,7093"
624,10805,1000,"-0.974625,10805"
624,10747,1000,"0.975191,10747"
624,10712,1000,"0.97803,10712"
624,10840,1000,"-0.978557,10840"
624,10729,1000,"0.984004,10729"
624,7075,1000,"0.985892,7075"
624,10839,1000,"-0.986589,10839"
624,10713,1000,"0.987001,10713"
624,10806,1000,"-0.989411,10806"
624,7092,1000,"0.990592,7092"
624,10763,1000,"0.993128,10763"
624,11499,1000,"-0.997331,11499"
624,10814,1000,"0.999697,10814"
624,10738,1000,"-0.999757,10738"
624,10721,1000,"-0.999961,10721"
624,10831,1000,"0.99998,10831"
625,2419,1000,"-0.0381759,2419"
625,13567,1000,"-0.102294,13567"
625,24546,1000,"-0.104163,24546"
625,13204,1000,"-0.160998,13204"
625,13592,1000,"0.23948,13592"
625,12044,1000,"-0.279841,12044"
625,12543,1000,"0.29609,12543"
625,12509,1000,"0.354518,12509"
625,13008,1000,"-0.370332,13008"
625,12765,1000,"-0.455141,12765"
625,11705,1000,"-0.50573,11705"
625,13329,1000,"-0.509914,13329"
625,12813,1000,"0.521849,12813"
625,13222,1000,"-0.534587,13222"
625,3813,1000,"0.601926,3813"
625,12449,1000,"-0.610158,12449"
625,12994,1000,"0.647259,12994"
625,16758,1000,"-0.650471,16758"
625,13214,1000,"0.670051,13214"
625,5039,1000,"-0.731017,5039"
625,12580,1000,"-0.767835,12580"
625,14453,1000,"0.779827,14453"
625,1740,1000,"-0.785065,1740"
625,3242,1000,"-0.785423,3242"
625,13328,1000,"-0.787351,13328"
625,12817,1000,"-0.805578,12817"
625,1779,1000,"0.850052,1779"
625,5825,1000,"0.869554,5825"
625,2422,1000,"0.880096,2422"
625,13539,1000,"0.880713,13539"
625,13209,1000,"-0.90132,13209"
625,12050,1000,"0.930846,12050"
625,3412,1000,"-0.936456,3412"
625,13393,1000,"-0.947218,13393"
625,15154,1000,"-0.95898,15154"
625,12811,1000,"0.961346,12811"
625,12777,1000,"0.976517,12777"
625,13258,1000,"-0.979639,13258"
625,3244,1000,"-0.997158,3244"
625,12827,1000,"0.998105,12827"
625,12455,1000,"0.999999,12455"
626,7823,1000,"0.370305,7823"
626,7831,1000,"-0.522342,7831"
626,4696,1000,"-0.555958,4696"
626,8706,1000,"-0.755285,8706"
626,7830,1000,"-0.796214,7830"
626,4793,1000,"0.882976,4793"
626,15424,1000,"-0.99924,15424"
627,21339,1000,"0.543426,21339"
627,24827,1000,"-0.557374,24827"
627,3673,1000,"0.690954,3673"
627,20607,1000,"0.762345,20607"
627,23850,1000,"-0.8414,23850"
627,984,1000,"0.867131,984"
627,1553,1000,"-0.946661,1553"
627,13183,1000,"0.976778,13183"
627,21937,1000,"-0.998727,21937"
627,20609,1000,"0.999241,20609"
628,4027,1000,"0.293107,4027"
629,1996,1000,"-0.0678199,1996"
630,2012,1000,"-0.39713,2012"
631,6252,1000,"-0.444893,6252"
631,11316,1000,"-0.477769,11316"
631,12187,1000,"0.546431,12187"
631,9505,1000,"-0.740064,9505"
632,13781,1000,"-0.745252,13781"
632,8718,1000,"0.824939,8718"
632,13782,1000,"-0.936436,13782"
632,18774,1000,"-0.977043,18774"
635,,,
637,7924,1000,"0.535711,7924"
637,7919,1000,"0.658752,7919"
637,7923,1000,"0.805646,7923"
637,7920,1000,"0.886893,7920"
637,7922,1000,"0.965715,7922"
638,15136,1000,"-0.993406,15136"
639,13577,1000,"-0.452978,13577"
639,12153,1000,"0.597114,12153"
639,11897,1000,"0.995399,11897"
641,19877,1000,"-0.090267,19877"
641,19853,1000,"-0.408111,19853"
641,19870,1000,"-0.436122,19870"
641,19876,1000,"-0.445566,19876"
641,19871,1000,"-0.732986,19871"
641,19883,1000,"0.843347,19883"
641,19880,1000,"0.854122,19880"
641,12530,1000,"-0.914459,12530"
641,19855,1000,"-0.918083,19855"
641,19865,1000,"0.986419,19865"
642,,,
643,9460,1000,"0.964259,9460"
644,177,1000,"0.230573,177"
644,2773,1000,"-0.48251,2773"
644,8401,1000,"-0.621997,8401"
644,5779,1000,"-0.651897,5779"
644,3618,1000,"-0.728111,3618"
644,3623,1000,"0.863174,3623"
644,5782,1000,"-0.968031,5782"
644,2829,1000,"0.992256,2829"
644,292,1000,"0.997636,292"
644,867,1000,"0.999987,867"
645,,,
646,9752,1000,"0.198077,9752"
646,9762,1000,"0.364578,9762"
646,14465,1000,"0.408692,14465"
646,14601,1000,"0.619595,14601"
646,7966,1000,"-0.623964,7966"
646,6904,1000,"0.661033,6904"
646,9721,1000,"-0.753292,9721"
646,14001,1000,"-0.765106,14001"
646,13954,1000,"-0.769093,13954"
646,7962,1000,"-0.831676,7962"
646,14605,1000,"0.834761,14605"
646,14292,1000,"-0.842678,14292"
646,14571,1000,"0.867175,14571"
646,14501,1000,"0.941028,14501"
646,13960,1000,"0.975959,13960"
646,14291,1000,"-0.980631,14291"
646,7981,1000,"-0.982926,7981"
646,13961,1000,"0.988516,13961"
646,14003,1000,"-0.999065,14003"
647,,,
648,1328,1000,"-0.0115044,1328"
648,21569,1000,"0.0283531,21569"
648,14506,1000,"0.0588193,14506"
648,4001,1000,"-0.0653682,4001"
648,9101,1000,"-0.0890002,9101"
648,15513,1000,"0.108158,15513"
648,18465,1000,"-0.114765,18465"
648,13737,1000,"0.20507,13737"
648,18464,1000,"0.253599,18464"
648,15512,1000,"-0.260024,15512"
648,13771,1000,"0.265128,13771"
648,14287,1000,"-0.278536,14287"
648,14507,1000,"-0.307499,14507"
648,3577,1000,"0.329419,3577"
648,18396,1000,"0.370922,18396"
648,14505,1000,"0.417116,14505"
648,24539,1000,"-0.423516,24539"
648,18455,1000,"-0.441758,18455"
648,18466,1000,"-0.467477,18466"
648,18624,1000,"-0.496851,18624"
648,13735,1000,"-0.510958,13735"
648,7724,1000,"-0.522268,7724"
648,18463,1000,"0.587378,18463"
648,13772,1000,"0.596998,13772"
648,14288,1000,"-0.608117,14288"
648,16851,1000,"0.638425,16851"
648,24193,1000,"0.668655,24193"
648,18505,1000,"-0.67153,18505"
648,18454,1000,"-0.737239,18454"
648,3995,1000,"0.829665,3995"
648,13773,1000,"0.847454,13773"
648,18459,1000,"0.856324,18459"
648,24583,1000,"0.878016,24583"
648,18504,1000,"-0.894669,18504"
648,23602,1000,"0.907182,23602"
648,23915,1000,"-0.913203,23915"
648,15076,1000,"0.917613,15076"
648,7176,1000,"0.937928,7176"
648,14907,1000,"0.940616,14907"
648,15078,1000,"0.944716,15078"
648,14425,1000,"-0.955783,14425"
648,19204,1000,"0.956131,19204"
648,18502,1000,"-0.961131,18502"
648,18461,1000,"0.980037,18461"
648,18460,1000,"0.985369,18460"
648,18503,1000,"-0.995799,18503"
648,15077,1000,"0.999303,15077"
648,14502,1000,"0.999655,14502"
649,7630,1000,"0.192634,7630"
649,6597,1000,"-0.203995,6597"
649,6599,1000,"0.511901,6599"
649,15083,1000,"-0.581326,15083"
649,8685,1000,"0.613496,8685"
649,14766,1000,"-0.770643,14766"
649,6600,1000,"0.788775,6600"
649,8684,1000,"0.858274,8684"
649,8690,1000,"-0.930803,8690"
649,18571,1000,"-0.976914,18571"
649,8683,1000,"0.986007,8683"
649,4648,1000,"-0.999189,4648"
649,8708,1000,"-0.999604,8708"
650,13838,1000,"0.0205219,13838"
650,12028,1000,"0.0568568,12028"
650,3552,1000,"-0.195073,3552"
650,13837,1000,"-0.343737,13837"
650,1918,1000,"0.691852,1918"
650,17769,1000,"0.703634,17769"
650,3838,1000,"-0.707015,3838"
650,581,1000,"0.828663,581"
650,6592,1000,"-0.88152,6592"
650,15076,1000,"0.917613,15076"
650,3928,1000,"0.941252,3928"
650,1916,1000,"0.997958,1916"
651,13262,1000,"-0.283336,13262"
651,12993,1000,"0.32647,12993"
652,13305,1000,"0.0243079,13305"
652,12993,1000,"0.32647,12993"
652,13265,1000,"0.73589,13265"
652,3413,1000,"-0.999915,3413"
653,13212,1000,"-0.00855624,13212"
653,13102,1000,"0.023701,13102"
653,4043,1000,"-0.0430282,4043"
653,4813,1000,"-0.0629451,4813"
653,5760,1000,"0.0636087,5760"
653,12552,1000,"-0.0992739,12552"
653,2504,1000,"0.116057,2504"
653,12485,1000,"0.147832,12485"
653,2757,1000,"-0.162282,2757"
653,16562,1000,"0.166359,16562"
653,13111,1000,"0.176526,13111"
653,5269,1000,"0.215244,5269"
653,4839,1000,"0.290784,4839"
653,13135,1000,"0.327181,13135"
653,12416,1000,"-0.339744,12416"
653,12697,1000,"-0.34189,12697"
653,12306,1000,"0.35395,12306"
653,2951,1000,"0.356733,2951"
653,3156,1000,"-0.368559,3156"
653,13323,1000,"-0.369069,13323"
653,2953,1000,"-0.369123,2953"
653,5277,1000,"-0.377597,5277"
653,5480,1000,"-0.378159,5480"
653,5226,1000,"-0.461692,5226"
653,12985,1000,"-0.481903,12985"
653,2460,1000,"0.495194,2460"
653,12892,1000,"0.495646,12892"
653,12393,1000,"-0.510311,12393"
653,14953,1000,"-0.514085,14953"
653,12001,1000,"0.519776,12001"
653,13112,1000,"0.521726,13112"
653,15139,1000,"-0.540851,15139"
653,2556,1000,"0.54839,2556"
653,4050,1000,"0.551963,4050"
653,12280,1000,"-0.559557,12280"
653,12855,1000,"-0.611119,12855"
653,2514,1000,"-0.635684,2514"
653,2624,1000,"0.647303,2624"
653,5483,1000,"0.664215,5483"
653,5280,1000,"0.664669,5280"
653,13007,1000,"-0.682211,13007"
653,4058,1000,"-0.68527,4058"
653,2455,1000,"0.693582,2455"
653,12550,1000,"-0.746157,12550"
653,5225,1000,"-0.75215,5225"
653,4286,1000,"0.780171,4286"
653,2633,1000,"-0.786549,2633"
653,5788,1000,"0.790265,5788"
653,2332,1000,"-0.80491,2332"
653,12817,1000,"-0.805578,12817"
653,2041,1000,"-0.806331,2041"
653,12279,1000,"-0.822201,12279"
653,2870,1000,"-0.822842,2870"
653,2667,1000,"-0.823187,2667"
653,13353,1000,"0.865355,13353"
653,5763,1000,"-0.867721,5763"
653,12885,1000,"-0.872479,12885"
653,5374,1000,"-0.883234,5374"
653,4683,1000,"-0.889985,4683"
653,12809,1000,"0.89432,12809"
653,3245,1000,"-0.90182,3245"
653,5275,1000,"-0.904426,5275"
653,2862,1000,"0.907231,2862"
653,5129,1000,"0.929028,5129"
653,12877,1000,"0.94266,12877"
653,5410,1000,"-0.950314,5410"
653,13014,1000,"0.961513,13014"
653,5283,1000,"0.963636,5283"
653,13310,1000,"-0.96588,13310"
653,3346,1000,"-0.966178,3346"
653,2627,1000,"0.969529,2627"
653,13183,1000,"0.976778,13183"
653,5527,1000,"-0.978036,5527"
653,5121,1000,"-0.978288,5121"
653,12557,1000,"0.982594,12557"
653,3937,1000,"-0.989748,3937"
653,2466,1000,"-0.990265,2466"
653,4496,1000,"-0.991092,4496"
653,12320,1000,"0.992116,12320"
653,12793,1000,"0.992399,12793"
653,4563,1000,"-0.993482,4563"
653,13512,1000,"-0.993951,13512"
653,12616,1000,"-0.994033,12616"
653,12506,1000,"0.995571,12506"
653,4462,1000,"-0.997425,4462"
653,2863,1000,"0.998033,2863"
653,13191,1000,"-0.998957,13191"
653,2711,1000,"0.999532,2711"
653,5756,1000,"0.999769,5756"
