EventID,FixedRandomValue,EventPhotoRank
673,"7.40083-0.897756,8208",1000
673,"7.40083-0.901215,18774",1000
673,"7.400830.905316,18097",1000
673,"7.40083-0.912733,24325",1000
673,"7.400830.914054,13827",1000
673,"7.40083-0.927083,13844",1000
673,"7.400830.932428,21268",1000
673,"7.400830.936308,13840",1000
673,"7.400830.938333,12715",1000
673,"7.40083-0.954027,18101",1000
673,"7.400830.954073,14707",1000
673,"7.40083-0.97791,18094",1000
673,"7.400830.987833,13847",1000
673,"7.400830.995265,13834",1000
673,"7.400830.997207,15432",1000
673,"7.40083-0.997342,8079",1000
673,"7.40083-0.997413,13850",1000
673,"7.400830.999966,2059",1000
674,"7.400830.267859,2772",1000
674,"7.400830.281969,22612",1000
674,"7.400830.35777,21987",1000
674,"7.400830.675787,22606",1000
674,"7.400830.717932,22619",1000
674,"7.400830.785348,16764",1000
674,"7.400830.791594,22614",1000
674,"7.400830.82125,19449",1000
674,"7.40083-0.874979,289",1000
674,"7.400830.981957,15885",1000
674,"7.40083-0.990137,904",1000
675,"1.565080.775558,14391",2
675,"7.40083-0.247936,10368",1000
675,"7.400830.420013,13561",1000
675,"7.40083-0.467774,12182",1000
675,"7.40083-0.51031,15240",1000
675,"7.40083-0.915637,7866",1000
675,"7.400830.95218,12385",1000
676,"7.400830.119198,4836",1000
676,"7.400830.172715,15534",1000
676,"7.40083-0.176099,13344",1000
676,"7.40083-0.278854,15540",1000
676,"7.400830.535244,4827",1000
676,"7.400830.568935,5584",1000
676,"7.40083-0.712384,4824",1000
676,"7.40083-0.990973,4812",1000
677,"7.40083-0.0693969,14091",1000
679,"7.40083-0.0147319,2989",1000
679,"7.400830.605837,11258",1000
679,"7.40083-0.926321,2987",1000
679,"7.400830.937018,2991",1000
679,"7.400830.941236,1981",1000
679,"7.400830.987516,2984",1000
679,"7.400830.990804,13355",1000
685,"7.40083-0.0247709,14379",1000
685,"7.400830.0764643,14036",1000
685,"7.40083-0.12784,14295",1000
685,"7.40083-0.294522,547",1000
685,"7.40083-0.299942,14039",1000
685,"7.40083-0.501716,14276",1000
685,"7.400830.507883,14042",1000
685,"7.400830.584346,14663",1000
685,"7.400830.618266,14040",1000
685,"7.40083-0.701171,14011",1000
685,"7.400830.746626,14294",1000
685,"7.40083-0.779976,14037",1000
685,"7.40083-0.822328,14587",1000
685,"7.400830.866279,14035",1000
685,"7.40083-0.956803,14038",1000
685,"7.400830.991969,7856",1000
685,"7.400830.997763,14041",1000
687,,
688,"1.316070.750723,3606",1
688,"7.40083-0.0588955,11956",1000
688,"7.40083-0.179823,3620",1000
688,"7.400830.197457,5994",1000
688,"7.40083-0.23724,12771",1000
688,"7.40083-0.243313,14321",1000
688,"7.40083-0.324942,3012",1000
688,"7.40083-0.467774,12182",1000
688,"7.40083-0.544686,12376",1000
688,"7.400830.574858,6330",1000
688,"7.400830.862298,12947",1000
688,"7.40083-0.912481,7147",1000
688,"7.40083-0.924889,12711",1000
688,"7.400830.934044,1283",1000
688,"7.40083-0.96197,13591",1000
688,"7.400830.994292,5928",1000
688,"7.400830.999022,765",1000
690,"7.400830.0380866,3251",1000
690,"7.400830.146945,2918",1000
690,"7.40083-0.153398,6072",1000
690,"7.400830.156163,9423",1000
690,"7.400830.288686,6263",1000
690,"7.40083-0.467774,12182",1000
690,"7.40083-0.592573,9264",1000
690,"7.40083-0.664739,7213",1000
690,"7.40083-0.693323,7276",1000
690,"7.40083-0.806534,8169",1000
690,"7.40083-0.857855,6184",1000
690,"7.400830.934044,1283",1000
690,"7.40083-0.94164,12187",1000
690,"7.400830.975158,12152",1000
690,"7.40083-0.99554,12925",1000
690,"7.400830.997326,3644",1000
690,"7.400830.999413,1729",1000
691,"1.31607-0.635266,11106",1
691,"1.31607-0.667144,13838",1
691,"1.316070.887932,11142",1
691,"7.40083-0.352988,10500",1000
691,"7.400830.530261,14978",1000
691,"7.400830.814708,3844",1000
691,"7.40083-0.817542,12078",1000
691,"7.400830.892471,12106",1000
691,"7.400830.990467,23461",1000
692,"1.31607-0.635266,11106",1
692,"1.31607-0.667144,13838",1
692,"1.316070.887932,11142",1
692,"7.40083-0.352988,10500",1000
692,"7.400830.419049,8614",1000
692,"7.40083-0.755473,15520",1000
692,"7.400830.814708,3844",1000
692,"7.40083-0.817542,12078",1000
692,"7.400830.892471,12106",1000
694,"1.31607-0.635266,11106",1
694,"1.31607-0.667144,13838",1
694,"1.316070.887932,11142",1
694,"7.40083-0.352988,10500",1000
694,"7.400830.814708,3844",1000
694,"7.40083-0.817542,12078",1000
694,"7.400830.892471,12106",1000
695,"1.31607-0.635266,11106",1
695,"1.31607-0.667144,13838",1
695,"1.316070.887932,11142",1
695,"7.40083-0.352988,10500",1000
695,"7.400830.419049,8614",1000
695,"7.400830.814708,3844",1000
695,"7.40083-0.817542,12078",1000
695,"7.40083-0.854373,13773",1000
695,"7.40083-0.876675,14503",1000
695,"7.400830.892471,12106",1000
696,"1.31607-0.635266,11106",1
696,"1.31607-0.667144,13838",1
696,"1.316070.887932,11142",1
696,"7.40083-0.352988,10500",1000
696,"7.400830.419049,8614",1000
696,"7.400830.609624,7305",1000
696,"7.400830.741751,18784",1000
696,"7.400830.814708,3844",1000
696,"7.40083-0.817542,12078",1000
696,"7.40083-0.854373,13773",1000
696,"7.40083-0.876675,14503",1000
696,"7.400830.892471,12106",1000
696,"7.400830.97227,18783",1000
696,"7.400830.990467,23461",1000
697,"1.316070.939012,1173",1
697,"7.40083-0.15645,11416",1000
697,"7.40083-0.263261,1181",1000
697,"7.40083-0.391407,3972",1000
697,"7.40083-0.431561,970",1000
697,"7.400830.501165,971",1000
697,"7.40083-0.501649,2128",1000
697,"7.400830.813811,1172",1000
697,"7.40083-0.985733,3751",1000
698,"1.31607-0.635266,11106",1
698,"1.31607-0.667144,13838",1
698,"7.400830.114538,15521",1000
698,"7.400830.355625,18782",1000
698,"7.400830.741751,18784",1000
698,"7.400830.884055,15523",1000
698,"7.400830.88475,15522",1000
698,"7.400830.887932,11142",1000
698,"7.400830.934244,4382",1000
698,"7.40083-0.94358,14368",1000
698,"7.400830.97227,18783",1000
698,"7.400830.975867,18777",1000
698,"7.40083-0.991466,13837",1000
699,"7.40083-0.924057,3266",1000
699,"7.400830.975269,13122",1000
699,"7.40083-0.993205,2457",1000
700,"7.400830.270425,6298",1000
700,"7.40083-0.389985,6644",1000
700,"7.400830.934272,12022",1000
700,"7.40083-0.986362,13475",1000
701,"7.40083-0.0149444,1446",1000
701,"7.400830.577904,12319",1000
702,"7.40083-0.458516,6357",1000
702,"7.40083-0.732027,23329",1000
702,"7.40083-0.998761,3382",1000
703,"7.400830.023921,3361",1000
703,"7.40083-0.585317,4457",1000
703,"7.40083-0.64448,4761",1000
703,"7.40083-0.883432,13760",1000
704,,
705,"7.40083-0.0940868,288",1000
705,"7.400830.343522,505",1000
705,"7.40083-0.391407,3972",1000
705,"7.40083-0.618979,3407",1000
705,"7.40083-0.625508,14705",1000
705,"7.40083-0.741946,2055",1000
705,"7.40083-0.805825,2037",1000
705,"7.400830.833032,1225",1000
705,"7.40083-0.874979,289",1000
705,"7.400830.991898,4757",1000
705,"7.40083-0.9956,380",1000
705,"7.400830.998005,4608",1000
709,"7.40083-0.809298,12188",1000
709,"7.400830.899476,13485",1000
710,,
712,"7.400830.0123579,21376",1000
712,"7.40083-0.201317,17090",1000
712,"7.40083-0.249899,6463",1000
712,"7.400830.277928,23466",1000
712,"7.400830.360078,14829",1000
712,"7.40083-0.387726,1317",1000
712,"7.400830.43372,19442",1000
712,"7.40083-0.511753,5943",1000
712,"7.400830.525488,1191",1000
712,"7.40083-0.530489,8960",1000
712,"7.40083-0.566964,14828",1000
712,"7.40083-0.581208,21343",1000
712,"7.400830.717379,23494",1000
712,"7.400830.734234,14823",1000
712,"7.40083-0.868729,14820",1000
712,"7.40083-0.90507,23581",1000
712,"7.40083-0.936186,21374",1000
712,"7.400830.95926,17062",1000
712,"7.400830.973374,14830",1000
712,"7.400830.988619,19443",1000
712,"7.400830.998639,17030",1000
713,"7.40083-0.185404,10966",1000
713,"7.400830.697305,4659",1000
713,"7.400830.718321,19520",1000
713,"7.40083-0.884849,19957",1000
714,"7.400830.280079,11070",1000
714,"7.400830.333019,10665",1000
714,"7.40083-0.817831,13196",1000
714,"7.400830.880025,1846",1000
714,"7.400830.887932,11142",1000
714,"7.40083-0.912939,949",1000
714,"7.400830.915722,3431",1000
714,"7.40083-0.983921,14788",1000
714,"7.40083-0.994819,10958",1000
714,"7.40083-0.9956,380",1000
715,"7.40083-0.00799336,10578",1000
715,"7.400830.336985,11519",1000
715,"7.40083-0.402218,24274",1000
715,"7.40083-0.447638,17789",1000
715,"7.400830.528836,24275",1000
715,"7.400830.848643,24269",1000
715,"7.40083-0.909647,11527",1000
715,"7.400830.999101,24276",1000
716,"7.400830.122398,11461",1000
716,"7.400830.354234,12263",1000
716,"7.400830.76115,3611",1000
716,"7.400830.875288,13594",1000
716,"7.400830.999943,5902",1000
717,"7.400830.122398,11461",1000
717,"7.400830.354234,12263",1000
717,"7.400830.608337,11771",1000
717,"7.400830.76115,3611",1000
717,"7.40083-0.846922,13883",1000
717,"7.400830.875288,13594",1000
717,"7.400830.999943,5902",1000
723,"1.73205-0.683801,15436",3
723,"7.400830.0466322,16928",1000
723,"7.400830.110356,16375",1000
723,"7.400830.120443,23003",1000
723,"7.400830.126441,346",1000
723,"7.400830.172638,870",1000
723,"7.40083-0.332237,16372",1000
723,"7.400830.333146,22634",1000
723,"7.40083-0.347671,4086",1000
723,"7.400830.364055,14398",1000
723,"7.400830.565755,1096",1000
723,"7.400830.591157,16371",1000
723,"7.40083-0.758224,16374",1000
723,"7.400830.781773,14946",1000
723,"7.40083-0.793995,470",1000
723,"7.40083-0.879392,83",1000
723,"7.400830.88278,16376",1000
723,"7.400830.886015,16377",1000
723,"7.400830.955962,14947",1000
723,"7.40083-0.966144,16373",1000
723,"7.400830.981866,3618",1000
725,"7.400830.561112,14883",1000
725,"7.400830.567553,14881",1000
725,"7.400830.999992,14882",1000
726,"7.40083-0.36668,14884",1000
726,"7.400830.561112,14883",1000
726,"7.400830.567553,14881",1000
726,"7.400830.999992,14882",1000
727,"7.40083-0.25147,12613",1000
727,"7.400830.785647,2739",1000
727,"7.400830.996221,4000",1000
728,"7.400830.202206,6457",1000
728,"7.40083-0.998335,14413",1000
729,"7.40083-0.0430642,2769",1000
729,"7.40083-0.125886,2753",1000
729,"7.40083-0.298008,2792",1000
729,"7.400830.346947,2750",1000
729,"7.400830.432762,2733",1000
729,"7.40083-0.448259,2721",1000
729,"7.40083-0.500011,2734",1000
729,"7.40083-0.584863,1358",1000
729,"7.40083-0.625403,2736",1000
729,"7.400830.638779,2718",1000
729,"7.40083-0.644215,2773",1000
729,"7.400830.682885,2731",1000
729,"7.400830.707639,2765",1000
729,"7.400830.721965,3936",1000
729,"7.40083-0.781243,2794",1000
729,"7.400830.887737,2272",1000
729,"7.40083-0.890019,2754",1000
729,"7.40083-0.905193,2742",1000
729,"7.400830.94654,2771",1000
729,"7.40083-0.95019,865",1000
729,"7.400830.954114,2738",1000
729,"7.40083-0.956212,2793",1000
729,"7.400830.96386,2758",1000
729,"7.400830.988459,2732",1000
729,"7.40083-0.994968,2774",1000
729,"7.400830.995653,2719",1000
729,"7.40083-0.997112,2735",1000
730,"7.400830.357121,6919",1000
730,"7.400830.372869,6069",1000
730,"7.400830.858539,7947",1000
730,"7.400830.992757,7267",1000
734,"7.40083-0.0242682,10895",1000
734,"7.400830.604991,10917",1000
734,"7.40083-0.613123,10886",1000
734,"7.40083-0.656097,10849",1000
734,"7.400830.809752,10852",1000
734,"7.400830.959576,10864",1000
734,"7.400830.97374,10871",1000
734,"7.400830.993725,10845",1000
734,"7.400830.994074,10903",1000
735,"7.40083-0.519743,6398",1000
735,"7.40083-0.763288,13390",1000
735,"7.40083-0.966699,12427",1000
735,"7.40083-0.990984,11592",1000
738,"7.40083-0.522017,9924",1000
738,"7.40083-0.706792,12971",1000
739,"7.400830.160872,13376",1000
739,"7.400830.184644,12302",1000
739,"7.400830.274475,7152",1000
739,"7.400830.421922,13134",1000
739,"7.40083-0.525193,8725",1000
739,"7.40083-0.928236,8500",1000
740,"7.400830.421922,13134",1000
740,"7.40083-0.525193,8725",1000
740,"7.400830.863108,12754",1000
740,"7.40083-0.980483,12841",1000
741,"7.400830.496546,8023",1000
741,"7.40083-0.525193,8725",1000
742,"7.40083-0.81904,12769",1000
743,"7.40083-0.365691,7291",1000
744,"7.40083-0.0621139,18581",1000
744,"7.40083-0.165179,18578",1000
744,"7.40083-0.231232,23459",1000
744,"7.400830.286189,18584",1000
744,"7.400830.564433,24605",1000
744,"7.40083-0.629508,18585",1000
744,"7.40083-0.663685,21854",1000
744,"7.400830.682108,19444",1000
744,"7.400830.720988,18577",1000
744,"7.400830.781773,14946",1000
744,"7.400830.788897,18582",1000
744,"7.40083-0.859004,18580",1000
744,"7.40083-0.907421,18579",1000
744,"7.400830.952522,18583",1000
744,"7.400830.955962,14947",1000
744,"7.400830.975652,24548",1000
744,"7.400830.978939,18576",1000
744,"7.40083-0.996698,18586",1000
745,"7.400830.274475,7152",1000
745,"7.40083-0.338712,11992",1000
745,"7.40083-0.827045,3525",1000
745,"7.40083-0.938773,13895",1000
746,"7.400830.274475,7152",1000
746,"7.40083-0.338712,11992",1000
746,"7.400830.658687,13039",1000
746,"7.400830.795355,11926",1000
747,"7.40083-0.309432,13075",1000
747,"7.40083-0.338712,11992",1000
747,"7.40083-0.992783,11702",1000
748,"7.400830.124487,11888",1000
748,"7.40083-0.190032,13454",1000
748,"7.400830.274475,7152",1000
749,"7.400830.27299,9824",1000
749,"7.40083-0.710457,8054",1000
749,"7.40083-0.980361,18631",1000
750,"7.400830.0256001,12658",1000
751,"7.40083-0.466853,10420",1000
751,"7.40083-0.504019,10750",1000
751,"7.400830.782771,10755",1000
751,"7.40083-0.965744,13701",1000
752,"7.400830.121421,17232",1000
752,"7.400830.262441,16559",1000
752,"7.40083-0.648502,16560",1000
752,"7.40083-0.750914,17233",1000
752,"7.400830.80658,24573",1000
752,"7.400830.943183,24574",1000
752,"7.400830.997207,15432",1000
754,"7.400830.856124,12410",1000
754,"7.40083-0.973564,12207",1000
755,"1.316070.0350768,7809",1
755,"1.31607-0.975205,7717",1
755,"7.400830.047616,11157",1000
755,"7.40083-0.293452,6745",1000
755,"7.40083-0.377415,9853",1000
755,"7.40083-0.648179,7690",1000
755,"7.400830.705111,11394",1000
755,"7.40083-0.720413,8460",1000
755,"7.40083-0.891895,14504",1000
756,"7.40083-0.717098,12413",1000
756,"7.40083-0.973564,12207",1000
757,"7.400830.0114301,12768",1000
757,"7.400830.203718,9129",1000
757,"7.40083-0.225444,15065",1000
757,"7.40083-0.81904,12769",1000
758,"7.400830.102542,14984",1000
758,"7.400830.125042,14987",1000
758,"7.400830.155057,3225",1000
758,"7.40083-0.21989,15126",1000
758,"7.40083-0.324814,14981",1000
758,"7.400830.417594,17087",1000
758,"7.40083-0.453705,2995",1000
758,"7.400830.597477,14980",1000
758,"7.400830.680427,21325",1000
758,"7.40083-0.748499,14988",1000
758,"7.40083-0.763325,14983",1000
758,"7.400830.879061,14985",1000
758,"7.400830.889631,14986",1000
758,"7.40083-0.964086,14982",1000
758,"7.40083-0.969854,14989",1000
758,"7.400830.987102,21863",1000
759,"7.400830.0114301,12768",1000
759,"7.400830.203718,9129",1000
759,"7.40083-0.225444,15065",1000
759,"7.40083-0.81904,12769",1000
760,"7.400830.0114301,12768",1000
760,"7.400830.203718,9129",1000
760,"7.40083-0.225444,15065",1000
760,"7.40083-0.81904,12769",1000
761,"7.400830.0114301,12768",1000
761,"7.40083-0.225444,15065",1000
761,"7.40083-0.81904,12769",1000
762,"7.400830.0114301,12768",1000
762,"7.400830.203718,9129",1000
762,"7.40083-0.225444,15065",1000
763,,
764,"7.400830.163368,4933",1000
764,"7.40083-0.287947,4927",1000
765,"7.40083-0.293452,6745",1000
765,"7.40083-0.377415,9853",1000
765,"7.40083-0.975205,7717",1000
765,"7.40083-0.989365,8448",1000
766,"7.40083-0.00639159,15123",1000
766,"7.40083-0.276832,15113",1000
766,"7.400830.821921,15122",1000
766,"7.40083-0.929431,15125",1000
766,"7.400830.934072,15121",1000
767,"7.400830.993065,12663",1000
768,"7.400830.427184,13421",1000
768,"7.40083-0.699765,2469",1000
768,"7.40083-0.829404,4379",1000
768,"7.400830.942275,7325",1000
768,"7.400830.988962,21326",1000
768,"7.400830.993065,12663",1000
768,"7.40083-0.994537,1920",1000
769,"7.40083-0.810827,12659",1000
769,"7.400830.993065,12663",1000
770,"7.400830.993065,12663",1000
771,"7.40083-0.809298,12188",1000
771,"7.400830.899476,13485",1000
772,"1.31607-0.6425,15169",1
772,"7.400830.0382213,15220",1000
772,"7.40083-0.0453014,15165",1000
772,"7.400830.0722098,15191",1000
772,"7.400830.130693,15204",1000
772,"7.400830.15519,15194",1000
772,"7.40083-0.18176,15162",1000
772,"7.400830.188724,15217",1000
772,"7.400830.212971,15181",1000
772,"7.40083-0.239228,15175",1000
772,"7.400830.270016,15168",1000
772,"7.40083-0.29587,15188",1000
772,"7.40083-0.351488,15201",1000
772,"7.400830.399406,15159",1000
772,"7.40083-0.405893,15214",1000
772,"7.40083-0.428388,15184",1000
772,"7.400830.452587,15172",1000
772,"7.40083-0.480744,15171",1000
772,"7.400830.525422,15213",1000
772,"7.40083-0.531438,15158",1000
772,"7.400830.602036,15211",1000
772,"7.400830.621614,15187",1000
772,"7.400830.666568,15174",1000
772,"7.40083-0.686418,15182",1000
772,"7.40083-0.704206,15216",1000
772,"7.400830.70922,15161",1000
772,"7.40083-0.727963,15195",1000
772,"7.40083-0.744709,15203",1000
772,"7.40083-0.782639,15190",1000
772,"7.400830.799132,15166",1000
772,"7.40083-0.817864,15177",1000
772,"7.400830.833075,15179",1000
772,"7.400830.846511,15219",1000
772,"7.40083-0.850262,15164",1000
772,"7.400830.876331,15206",1000
772,"7.400830.903122,15193",1000
772,"7.40083-0.914367,15163",1000
772,"7.400830.917213,15218",1000
772,"7.400830.926793,15180",1000
772,"7.40083-0.936579,15176",1000
772,"7.400830.94726,15167",1000
772,"7.40083-0.955554,15189",1000
772,"7.40083-0.971226,15202",1000
772,"7.40083-0.976823,15196",1000
772,"7.400830.982238,15160",1000
772,"7.40083-0.983543,15215",1000
772,"7.40083-0.987713,15183",1000
772,"7.400830.991566,15173",1000
772,"7.40083-0.995189,15170",1000
772,"7.400830.997468,15186",1000
772,"7.400830.998923,15212",1000
774,,
775,"7.400830.199047,13082",1000
776,"7.400830.427254,2983",1000
776,"7.40083-0.645395,5445",1000
776,"7.40083-0.66432,4114",1000
776,"7.400830.946926,7435",1000
777,"7.400830.427254,2983",1000
777,"7.40083-0.645395,5445",1000
777,"7.40083-0.66432,4114",1000
777,"7.400830.946926,7435",1000
782,"1.56508-0.327789,8048",2
782,"1.565080.439452,10212",2
782,"7.40083-0.81511,11224",1000
782,"7.400830.919293,8238",1000
782,"7.40083-0.923302,14808",1000
782,"7.40083-0.923465,5938",1000
782,"7.40083-0.990699,12019",1000
785,"7.400830.863108,12754",1000
785,"7.400830.890336,12314",1000
785,"7.40083-0.996862,9360",1000
786,"7.40083-0.763288,13390",1000
786,"7.400830.863108,12754",1000
786,"7.40083-0.990118,12873",1000
787,"7.400830.160872,13376",1000
787,"7.40083-0.928236,8500",1000
788,"7.400830.160872,13376",1000
788,"7.40083-0.966699,12427",1000
788,"7.400830.981044,11932",1000
788,"7.40083-0.996862,9360",1000
789,"7.40083-0.57003,3821",1000
789,"7.400830.890336,12314",1000
790,"7.400830.0166237,7851",1000
790,"7.400830.470877,2032",1000
790,"7.400830.982551,5863",1000
790,"7.400830.994028,2033",1000
791,,
796,"7.400830.26745,11642",1000
796,"7.40083-0.653339,13094",1000
797,"7.40083-0.0347867,13030",1000
797,"7.40083-0.093452,13017",1000
797,"7.400830.259869,13033",1000
797,"7.400830.273528,12923",1000
797,"7.400830.354704,13011",1000
797,"7.400830.378595,16757",1000
797,"7.400830.409031,13024",1000
797,"7.40083-0.522495,13023",1000
797,"7.400830.584645,22580",1000
797,"7.400830.63543,15541",1000
797,"7.400830.769193,13018",1000
797,"7.40083-0.87467,13016",1000
797,"7.400830.92751,24735",1000
797,"7.400830.943836,13032",1000
797,"7.400830.948424,12922",1000
797,"7.400830.964439,13219",1000
799,"7.400830.153531,5897",1000
799,"7.400830.367451,12153",1000
799,"7.400830.894362,11252",1000
799,"7.40083-0.895705,192",1000
806,,
807,"7.400830.158738,15424",1000
807,"7.400830.21648,15437",1000
807,"7.40083-0.292436,15430",1000
807,"7.400830.357121,6919",1000
807,"7.40083-0.431631,15434",1000
807,"7.40083-0.455769,1013",1000
807,"7.400830.501097,15433",1000
807,"7.40083-0.512533,4690",1000
807,"7.40083-0.546337,834",1000
807,"7.40083-0.573025,6066",1000
807,"7.40083-0.683801,15436",1000
807,"7.40083-0.725495,15423",1000
807,"7.40083-0.78487,15428",1000
807,"7.400830.862327,15426",1000
807,"7.400830.872453,4628",1000
807,"7.400830.904659,15425",1000
807,"7.400830.928136,15438",1000
807,"7.40083-0.954488,15429",1000
807,"7.40083-0.988268,15435",1000
807,"7.400830.997207,15432",1000
807,"7.400830.999957,7830",1000
808,,
809,"7.400830.158738,15424",1000
809,"7.40083-0.292436,15430",1000
809,"7.400830.429156,2556",1000
809,"7.400830.904659,15425",1000
810,"7.400830.429156,2556",1000
811,,
813,,
814,,
816,,
817,,
818,,
820,,
821,,
822,,
823,,
825,,
826,,
827,,
829,,
832,,
833,,
839,"7.400830.0103104,6570",1000
839,"7.400830.027222,6418",1000
839,"7.400830.0947783,14780",1000
839,"7.40083-0.18548,5438",1000
839,"7.40083-0.236152,6573",1000
839,"7.400830.270425,6298",1000
839,"7.40083-0.389985,6644",1000
839,"7.400830.424337,9608",1000
839,"7.400830.474892,6356",1000
839,"7.400830.477609,1012",1000
839,"7.400830.52363,14786",1000
839,"7.400830.540096,6645",1000
839,"7.40083-0.559145,9482",1000
839,"7.400830.60622,8245",1000
839,"7.40083-0.661588,6359",1000
839,"7.40083-0.756169,6655",1000
839,"7.400830.790224,10218",1000
839,"7.40083-0.819682,6571",1000
839,"7.40083-0.835311,18483",1000
839,"7.400830.844263,14365",1000
839,"7.400830.921542,6420",1000
839,"7.40083-0.946135,15396",1000
839,"7.40083-0.983921,14788",1000
839,"7.40083-0.992408,6358",1000
839,"7.400830.99855,7733",1000
841,"7.40083-0.00279926,15495",1000
841,"7.400830.0418108,15398",1000
841,"7.40083-0.235739,15443",1000
841,"7.40083-0.801227,15397",1000
841,"7.40083-0.819926,15441",1000
841,"7.400830.823962,15496",1000
841,"7.400830.831083,15439",1000
841,"7.400830.848418,15399",1000
841,"7.400830.915776,15400",1000
841,"7.400830.932783,15497",1000
841,"7.40083-0.935314,15442",1000
841,"7.40083-0.946135,15396",1000
841,"7.400830.989326,15490",1000
843,"7.40083-0.336204,15518",1000
843,"7.400830.535131,16796",1000
843,"7.400830.587757,15517",1000
843,"7.40083-0.967221,15519",1000
843,"7.400830.99959,15516",1000
844,"7.400830.0863376,15301",1000
844,"7.400830.121364,11141",1000
844,"7.40083-0.240184,20946",1000
844,"7.40083-0.328318,11147",1000
844,"7.40083-0.34267,11138",1000
844,"7.400830.531144,7624",1000
844,"7.400830.582182,11137",1000
844,"7.400830.594501,11148",1000
844,"7.40083-0.623925,2126",1000
844,"7.40083-0.635266,11106",1000
844,"7.40083-0.85237,24324",1000
844,"7.400830.887932,11142",1000
844,"7.40083-0.91052,11100",1000
844,"7.40083-0.936924,20947",1000
844,"7.40083-0.965064,11146",1000
844,"7.40083-0.978793,11133",1000
844,"7.400830.98817,2130",1000
844,"7.400830.991693,20944",1000
844,"7.40083-0.997254,2127",1000
844,"7.400830.999763,11136",1000
845,"7.400830.114538,15521",1000
845,"7.40083-0.352988,10500",1000
845,"7.40083-0.635266,11106",1000
845,"7.400830.884055,15523",1000
845,"7.400830.88475,15522",1000
845,"7.400830.887932,11142",1000
845,"7.400830.990467,23461",1000
846,"7.400830.11306,15524",1000
846,"7.40083-0.334802,15527",1000
846,"7.400830.539201,15530",1000
846,"7.400830.58896,15528",1000
846,"7.40083-0.756447,15525",1000
846,"7.40083-0.966842,15526",1000
847,"7.40083-0.0472691,3623",1000
847,"7.400830.202546,1077",1000
847,"7.40083-0.913568,3621",1000
848,"7.40083-0.591671,3066",1000
849,,
850,,
851,,
852,,
853,,
854,,
855,,
856,"7.400830.964439,13219",1000
857,"7.400830.378595,16757",1000
858,"7.400830.0544808,15537",1000
858,"7.40083-0.793573,15538",1000
858,"7.400830.855064,15536",1000
858,"7.400830.910608,15535",1000
858,"7.40083-0.950166,15539",1000
859,"7.400830.0544808,15537",1000
859,"7.40083-0.793573,15538",1000
859,"7.400830.910608,15535",1000
860,"7.400830.172715,15534",1000
860,"7.40083-0.278854,15540",1000
860,"7.400830.568935,5584",1000
861,"7.400830.996048,15542",1000
862,"7.40083-0.444372,15544",1000
862,"7.400830.488783,15543",1000
862,"7.40083-0.990333,15545",1000
863,"7.40083-0.444372,15544",1000
863,"7.400830.488783,15543",1000
863,"7.40083-0.990333,15545",1000
864,,
865,"7.40083-0.673391,15546",1000
866,,
867,,
868,"7.400830.230294,15547",1000
868,"7.400830.933318,15548",1000
869,"7.400830.933318,15548",1000
871,"7.400830.0764643,14036",1000
871,"7.400830.0993908,6764",1000
871,"7.40083-0.501716,14276",1000
871,"7.400830.507883,14042",1000
871,"7.40083-0.710512,8350",1000
871,"7.40083-0.96324,6766",1000
871,"7.40083-0.992329,6947",1000
873,"7.400830.0764643,14036",1000
873,"7.40083-0.125886,2753",1000
873,"7.40083-0.278854,15540",1000
873,"7.40083-0.286467,2255",1000
873,"7.400830.416119,1989",1000
873,"7.40083-0.500011,2734",1000
873,"7.40083-0.63325,13741",1000
873,"7.400830.63543,15541",1000
873,"7.40083-0.673391,15546",1000
873,"7.400830.707639,2765",1000
873,"7.40083-0.712384,4824",1000
873,"7.40083-0.716357,9762",1000
873,"7.40083-0.833769,2988",1000
873,"7.400830.964439,13219",1000
873,"7.40083-0.990333,15545",1000
874,"7.400830.137006,14450",1000
874,"7.400830.188724,15217",1000
874,"7.400830.801019,7863",1000
874,"7.400830.829329,7590",1000
874,"7.40083-0.94949,13261",1000
875,"7.40083-0.06304,15563",1000
875,"7.40083-0.859478,15564",1000
875,"7.40083-0.907031,15565",1000
875,"7.400830.952804,15561",1000
876,"7.400830.952804,15561",1000
877,"7.400830.287078,15560",1000
878,"7.400830.005754,1818",1000
878,"7.40083-0.158528,10989",1000
878,"7.40083-0.832059,8332",1000
878,"7.40083-0.988985,11482",1000
881,"7.40083-0.151794,13004",1000
881,"7.400830.959396,2441",1000
881,"7.40083-0.999224,13216",1000
882,"7.40083-0.121575,15576",1000
882,"7.400830.342869,15573",1000
882,"7.40083-0.546402,15570",1000
882,"7.40083-0.582009,15572",1000
882,"7.400830.750812,15575",1000
882,"7.40083-0.88803,15577",1000
882,"7.400830.968996,15574",1000
882,"7.40083-0.999767,15571",1000
883,"7.400830.011373,15605",1000
883,"7.400830.025543,15715",1000
883,"7.400830.0403243,15647",1000
883,"7.40083-0.0474038,15592",1000
883,"7.400830.0701105,15618",1000
883,"7.400830.0989678,15634",1000
883,"7.40083-0.106017,15579",1000
883,"7.400830.128606,15631",1000
883,"7.400830.157269,15621",1000
883,"7.40083-0.17969,15589",1000
883,"7.400830.186656,15644",1000
883,"7.400830.201165,15718",1000
883,"7.40083-0.208101,15663",1000
883,"7.400830.215027,15608",1000
883,"7.40083-0.237184,15602",1000
883,"7.400830.244062,15657",1000
