EventID,FixedRandomValue,EventPhotoRank
669,"7.40083-0.718053,2235",1000
669,"7.400830.785362,5560",1000
669,"7.40083-0.922974,5548",1000
669,"7.40083-0.951341,2888",1000
669,"7.40083-0.981959,11861",1000
669,"7.400830.999674,11965",1000
670,"7.40083-0.36181,1787",1000
670,"7.400830.482702,1786",1000
670,"7.40083-0.75649,1782",1000
670,"7.40083-0.85393,1789",1000
670,"7.40083-0.881293,1795",1000
670,"7.40083-0.987055,1781",1000
672,,
673,"1.316070.163777,6938",1
673,"7.40083-0.0135778,18103",1000
673,"7.40083-0.0482042,13854",1000
673,"7.40083-0.063326,24329",1000
673,"7.400830.0712298,13836",1000
673,"7.400830.11707,13847",1000
673,"7.400830.120094,15432",1000
673,"7.400830.1514,18096",1000
673,"7.40083-0.182895,13218",1000
673,"7.40083-0.200322,3426",1000
673,"7.40083-0.257003,13825",1000
673,"7.400830.274124,12474",1000
673,"7.400830.279143,13840",1000
673,"7.400830.385867,8271",1000
673,"7.400830.391641,13850",1000
673,"7.40083-0.400435,12715",1000
673,"7.400830.405532,24325",1000
673,"7.40083-0.594862,13844",1000
673,"7.400830.622755,3425",1000
673,"7.400830.626833,2059",1000
673,"7.40083-0.660858,18095",1000
673,"7.400830.715504,4027",1000
673,"7.40083-0.720351,6182",1000
673,"7.400830.724685,24330",1000
673,"7.400830.743013,7327",1000
673,"7.40083-0.764573,14707",1000
673,"7.40083-0.775511,18102",1000
673,"7.400830.810635,13835",1000
673,"7.400830.828341,24323",1000
673,"7.400830.837444,3856",1000
673,"7.400830.843623,19578",1000
673,"7.400830.855197,18097",1000
673,"7.400830.878896,18774",1000
673,"7.40083-0.88843,8208",1000
673,"7.40083-0.892509,24335",1000
673,"7.400830.896054,13842",1000
673,"7.400830.907632,11642",1000
673,"7.400830.91554,13841",1000
673,"7.40083-0.917558,1681",1000
673,"7.40083-0.92294,2896",1000
673,"7.400830.937973,12662",1000
673,"7.40083-0.944297,23572",1000
673,"7.40083-0.945067,1077",1000
673,"7.400830.94634,18098",1000
673,"7.400830.961396,9751",1000
673,"7.400830.96931,13834",1000
673,"7.40083-0.974234,16793",1000
673,"7.400830.980805,17041",1000
673,"7.40083-0.981877,18101",1000
673,"7.400830.989307,21268",1000
673,"7.40083-0.992975,8079",1000
673,"7.40083-0.994408,13838",1000
673,"7.400830.996572,13827",1000
673,"7.400830.996579,13820",1000
673,"7.400830.996997,12454",1000
673,"7.40083-0.998215,13845",1000
673,"7.40083-0.999685,18094",1000
673,"7.40083-0.999712,16498",1000
673,"7.400830.999886,14697",1000
674,"7.400830.0634133,15885",1000
674,"7.400830.33472,22614",1000
674,"7.40083-0.399317,2772",1000
674,"7.400830.775073,22619",1000
674,"7.400830.86727,22606",1000
674,"7.400830.868611,22612",1000
674,"7.400830.946762,289",1000
674,"7.400830.978339,19449",1000
674,"7.400830.995239,21987",1000
674,"7.40083-0.998001,904",1000
674,"7.40083-0.999875,16764",1000
675,"1.56508-0.918215,14391",2
675,"7.400830.43099,12182",1000
675,"7.400830.609662,7866",1000
675,"7.400830.659683,10368",1000
675,"7.40083-0.860519,12385",1000
675,"7.40083-0.987675,15240",1000
675,"7.400830.997216,13561",1000
676,"7.40083-0.0180185,15540",1000
676,"7.40083-0.100975,4824",1000
676,"7.400830.338574,13344",1000
676,"7.400830.581769,4827",1000
676,"7.40083-0.82001,4836",1000
676,"7.40083-0.871144,15534",1000
676,"7.400830.918284,4812",1000
676,"7.40083-0.939741,5584",1000
677,"7.40083-0.264902,14091",1000
679,"7.400830.167039,2991",1000
679,"7.400830.185289,2987",1000
679,"7.40083-0.266497,1981",1000
679,"7.400830.327246,2984",1000
679,"7.40083-0.509007,13355",1000
679,"7.40083-0.550125,11258",1000
679,"7.40083-0.999957,2989",1000
685,"7.400830.016887,14041",1000
685,"7.400830.100803,14379",1000
685,"7.40083-0.115601,14663",1000
685,"7.40083-0.324612,14587",1000
685,"7.400830.330944,14037",1000
685,"7.400830.502473,547",1000
685,"7.40083-0.511253,14038",1000
685,"7.40083-0.75592,14040",1000
685,"7.400830.777596,14042",1000
685,"7.400830.869342,14295",1000
685,"7.400830.870588,14035",1000
685,"7.40083-0.876602,14011",1000
685,"7.40083-0.928632,14276",1000
685,"7.400830.936057,14036",1000
685,"7.400830.936942,14294",1000
685,"7.40083-0.973702,7856",1000
685,"7.40083-0.987194,14039",1000
687,,
688,"1.31607-0.419015,3606",1
688,"7.40083-0.0370726,11956",1000
688,"7.400830.0577674,12711",1000
688,"7.40083-0.101062,3620",1000
688,"7.400830.262467,6330",1000
688,"7.40083-0.263308,5928",1000
688,"7.400830.272197,1283",1000
688,"7.40083-0.316862,14321",1000
688,"7.40083-0.322965,3012",1000
688,"7.400830.43099,12182",1000
688,"7.400830.519308,12376",1000
688,"7.400830.531012,13591",1000
688,"7.400830.556723,765",1000
688,"7.400830.570314,7147",1000
688,"7.400830.79104,12771",1000
688,"7.40083-0.860386,12947",1000
688,"7.40083-0.985147,5994",1000
690,"7.400830.0531602,1729",1000
690,"7.400830.246052,7276",1000
690,"7.400830.272197,1283",1000
690,"7.40083-0.345526,9264",1000
690,"7.400830.43099,12182",1000
690,"7.40083-0.435855,6072",1000
690,"7.400830.705089,12187",1000
690,"7.40083-0.716233,2918",1000
690,"7.400830.764516,6263",1000
690,"7.40083-0.792688,3644",1000
690,"7.400830.809667,6184",1000
690,"7.40083-0.882033,9423",1000
690,"7.400830.931731,3251",1000
690,"7.400830.985943,7213",1000
690,"7.40083-0.987621,12925",1000
690,"7.400830.999217,12152",1000
690,"7.400830.999995,8169",1000
691,"1.31607-0.990006,11142",1
691,"1.31607-0.994408,13838",1
691,"1.31607-0.995457,11106",1
691,"7.400830.156988,10500",1000
691,"7.40083-0.227785,12078",1000
691,"7.40083-0.778361,12106",1000
691,"7.400830.868049,14978",1000
691,"7.40083-0.884969,3844",1000
691,"7.400830.998942,23461",1000
692,"1.31607-0.990006,11142",1
692,"1.31607-0.994408,13838",1
692,"1.31607-0.995457,11106",1
692,"7.400830.156988,10500",1000
692,"7.40083-0.227785,12078",1000
692,"7.40083-0.778361,12106",1000
692,"7.400830.793219,8614",1000
692,"7.40083-0.884969,3844",1000
692,"7.40083-0.983458,15520",1000
694,"1.31607-0.990006,11142",1
694,"1.31607-0.994408,13838",1
694,"1.31607-0.995457,11106",1
694,"7.400830.156988,10500",1000
694,"7.40083-0.227785,12078",1000
694,"7.40083-0.778361,12106",1000
694,"7.40083-0.884969,3844",1000
695,"1.31607-0.990006,11142",1
695,"1.31607-0.994408,13838",1
695,"1.31607-0.995457,11106",1
695,"7.400830.156988,10500",1000
695,"7.40083-0.227785,12078",1000
695,"7.40083-0.778361,12106",1000
695,"7.400830.793219,8614",1000
695,"7.40083-0.884969,3844",1000
695,"7.40083-0.988466,13773",1000
695,"7.400830.99636,14503",1000
696,"1.31607-0.990006,11142",1
696,"1.31607-0.994408,13838",1
696,"1.31607-0.995457,11106",1
696,"7.400830.156988,10500",1000
696,"7.40083-0.227785,12078",1000
696,"7.400830.444219,7305",1000
696,"7.40083-0.487119,18783",1000
696,"7.40083-0.778361,12106",1000
696,"7.400830.793219,8614",1000
696,"7.40083-0.884969,3844",1000
696,"7.40083-0.982368,18784",1000
696,"7.40083-0.988466,13773",1000
696,"7.400830.99636,14503",1000
696,"7.400830.998942,23461",1000
697,"1.316070.830286,1173",1
697,"7.40083-0.0654121,2128",1000
697,"7.400830.105478,1172",1000
697,"7.400830.145286,3972",1000
697,"7.400830.363189,971",1000
697,"7.40083-0.481406,970",1000
697,"7.40083-0.666199,11416",1000
697,"7.400830.993139,1181",1000
697,"7.40083-0.996806,3751",1000
698,"1.31607-0.994408,13838",1
698,"1.31607-0.995457,11106",1
698,"7.40083-0.00504777,15522",1000
698,"7.40083-0.0305488,4382",1000
698,"7.400830.0875427,14368",1000
698,"7.400830.357098,18782",1000
698,"7.40083-0.487119,18783",1000
698,"7.40083-0.719204,13837",1000
698,"7.400830.763618,15523",1000
698,"7.40083-0.770097,15521",1000
698,"7.40083-0.982368,18784",1000
698,"7.40083-0.990006,11142",1000
698,"7.40083-0.999747,18777",1000
699,"7.400830.894853,13122",1000
699,"7.400830.985385,3266",1000
699,"7.40083-0.999975,2457",1000
700,"7.400830.0424662,6298",1000
700,"7.400830.741263,6644",1000
700,"7.400830.888789,12022",1000
700,"7.400830.986547,13475",1000
701,"7.400830.0953442,12319",1000
701,"7.400830.721437,1446",1000
702,"7.400830.525099,3382",1000
702,"7.40083-0.602599,23329",1000
702,"7.400830.973443,6357",1000
703,"7.400830.0561153,3361",1000
703,"7.40083-0.38659,4457",1000
703,"7.40083-0.494927,13760",1000
703,"7.400830.983505,4761",1000
704,,
705,"7.400830.145286,3972",1000
705,"7.400830.360755,288",1000
705,"7.40083-0.369021,4608",1000
705,"7.40083-0.640636,3407",1000
705,"7.400830.643506,1225",1000
705,"7.400830.769153,14705",1000
705,"7.40083-0.789066,380",1000
705,"7.40083-0.85816,2055",1000
705,"7.40083-0.85972,4757",1000
705,"7.400830.869773,2037",1000
705,"7.400830.946762,289",1000
705,"7.400830.998702,505",1000
709,"7.40083-0.867271,13485",1000
709,"7.400830.99633,12188",1000
710,,
712,"7.40083-0.184005,21374",1000
712,"7.400830.195031,14828",1000
712,"7.40083-0.266413,6463",1000
712,"7.40083-0.292321,23466",1000
712,"7.40083-0.318182,23581",1000
712,"7.400830.571315,17090",1000
712,"7.40083-0.62697,14829",1000
712,"7.400830.674145,19443",1000
712,"7.40083-0.723784,5943",1000
712,"7.400830.786223,14820",1000
712,"7.40083-0.818561,23494",1000
712,"7.40083-0.839816,21343",1000
712,"7.40083-0.84292,1191",1000
712,"7.400830.918456,1317",1000
712,"7.400830.955206,17062",1000
712,"7.40083-0.989307,14823",1000
712,"7.400830.990527,8960",1000
712,"7.400830.999078,19442",1000
712,"7.40083-0.999816,14830",1000
712,"7.400830.999968,21376",1000
712,"7.40083-0.999971,17030",1000
713,"7.400830.209439,4659",1000
713,"7.400830.548526,19520",1000
713,"7.40083-0.702738,19957",1000
713,"7.400830.965089,10966",1000
714,"7.40083-0.00557089,949",1000
714,"7.400830.192127,13196",1000
714,"7.400830.452698,10665",1000
714,"7.40083-0.561846,14788",1000
714,"7.40083-0.789066,380",1000
714,"7.400830.903311,10958",1000
714,"7.40083-0.990006,11142",1000
714,"7.400830.99008,3431",1000
714,"7.40083-0.995323,1846",1000
714,"7.40083-0.998789,11070",1000
715,"7.400830.132182,24275",1000
715,"7.40083-0.675303,24276",1000
715,"7.40083-0.787621,24269",1000
715,"7.400830.844974,24274",1000
715,"7.400830.89341,10578",1000
715,"7.400830.895899,11527",1000
715,"7.400830.897517,17789",1000
715,"7.400830.969396,11519",1000
716,"7.40083-0.448424,5902",1000
716,"7.400830.782932,11461",1000
716,"7.40083-0.881745,13594",1000
716,"7.40083-0.942157,12263",1000
716,"7.400830.99598,3611",1000
717,"7.400830.162747,13883",1000
717,"7.40083-0.448424,5902",1000
717,"7.400830.782932,11461",1000
717,"7.40083-0.881745,13594",1000
717,"7.40083-0.942157,12263",1000
717,"7.400830.99598,3611",1000
717,"7.400830.997196,11771",1000
723,"1.732050.231683,15436",3
723,"7.40083-0.0395967,16374",1000
723,"7.400830.0676704,870",1000
723,"7.400830.130372,14947",1000
723,"7.40083-0.277219,83",1000
723,"7.40083-0.325684,23003",1000
723,"7.400830.334229,1096",1000
723,"7.40083-0.38988,16928",1000
723,"7.40083-0.46191,16377",1000
723,"7.400830.530645,16371",1000
723,"7.40083-0.676649,14946",1000
723,"7.400830.71209,346",1000
723,"7.400830.713128,470",1000
723,"7.400830.740853,16373",1000
723,"7.40083-0.79168,16375",1000
723,"7.40083-0.840382,14398",1000
723,"7.400830.86588,4086",1000
723,"7.40083-0.976612,16376",1000
723,"7.400830.990056,22634",1000
723,"7.400830.990563,16372",1000
723,"7.400830.997124,3618",1000
725,"7.40083-0.126745,14882",1000
725,"7.400830.679337,14883",1000
725,"7.40083-0.842029,14881",1000
726,"7.40083-0.126745,14882",1000
726,"7.400830.679337,14883",1000
726,"7.40083-0.842029,14881",1000
726,"7.400830.99875,14884",1000
727,"7.40083-0.154495,2739",1000
727,"7.400830.693201,12613",1000
727,"7.400830.722942,4000",1000
728,"7.400830.69602,6457",1000
728,"7.40083-0.99955,14413",1000
729,"7.400830.0104455,2732",1000
729,"7.40083-0.0335068,2750",1000
729,"7.400830.085809,2793",1000
729,"7.400830.118798,2272",1000
729,"7.400830.177243,2721",1000
729,"7.400830.190761,3936",1000
729,"7.400830.334967,2718",1000
729,"7.40083-0.356611,2736",1000
729,"7.400830.378065,2754",1000
729,"7.400830.44679,2771",1000
729,"7.40083-0.467306,2753",1000
729,"7.400830.487574,2735",1000
729,"7.40083-0.544954,2765",1000
729,"7.400830.624796,2742",1000
729,"7.40083-0.646632,1358",1000
729,"7.40083-0.675687,2758",1000
729,"7.40083-0.708966,2794",1000
729,"7.40083-0.760122,2731",1000
729,"7.400830.77353,2733",1000
729,"7.400830.801935,2769",1000
729,"7.400830.819112,2792",1000
729,"7.40083-0.832125,2774",1000
729,"7.40083-0.856816,2738",1000
729,"7.400830.916969,865",1000
729,"7.400830.937549,2719",1000
729,"7.40083-0.959358,2773",1000
729,"7.400830.982466,2734",1000
730,"7.400830.668727,6919",1000
730,"7.400830.725224,7947",1000
730,"7.400830.825305,6069",1000
730,"7.40083-0.97203,7267",1000
734,"7.400830.114822,10849",1000
734,"7.400830.146319,10917",1000
734,"7.40083-0.183237,10903",1000
734,"7.400830.236844,10845",1000
734,"7.400830.393723,10852",1000
734,"7.400830.472685,10871",1000
734,"7.400830.500439,10895",1000
734,"7.400830.611455,10864",1000
734,"7.400830.859942,10886",1000
735,"7.40083-0.0429014,12427",1000
735,"7.400830.289573,13390",1000
735,"7.40083-0.503376,6398",1000
735,"7.400830.753006,11592",1000
738,"7.400830.780706,9924",1000
738,"7.400830.886222,12971",1000
739,"7.40083-0.037335,13376",1000
739,"7.40083-0.509606,8725",1000
739,"7.400830.685572,12302",1000
739,"7.40083-0.825403,13134",1000
739,"7.40083-0.965294,7152",1000
739,"7.400830.9698,8500",1000
740,"7.40083-0.0615891,12754",1000
740,"7.40083-0.509606,8725",1000
740,"7.400830.542544,12841",1000
740,"7.40083-0.825403,13134",1000
741,"7.40083-0.356854,8023",1000
741,"7.40083-0.509606,8725",1000
742,"7.400830.462837,12769",1000
743,"7.400830.711357,7291",1000
744,"7.400830.0989825,18581",1000
744,"7.400830.130372,14947",1000
744,"7.40083-0.130715,23459",1000
744,"7.40083-0.133738,19444",1000
744,"7.400830.252291,18585",1000
744,"7.400830.408317,18578",1000
744,"7.40083-0.437968,18577",1000
744,"7.40083-0.580139,18584",1000
744,"7.40083-0.676649,14946",1000
744,"7.40083-0.699574,18582",1000
744,"7.400830.826629,18580",1000
744,"7.400830.903982,18586",1000
744,"7.400830.962088,18579",1000
744,"7.40083-0.970497,18576",1000
744,"7.40083-0.995629,21854",1000
744,"7.40083-0.996963,18583",1000
745,"7.400830.0090534,11992",1000
745,"7.40083-0.941161,13895",1000
745,"7.400830.946509,3525",1000
745,"7.40083-0.965294,7152",1000
746,"7.400830.0090534,11992",1000
746,"7.40083-0.736041,13039",1000
746,"7.40083-0.901284,11926",1000
746,"7.40083-0.965294,7152",1000
747,"7.400830.0090534,11992",1000
747,"7.40083-0.766477,13075",1000
747,"7.40083-0.859186,11702",1000
748,"7.40083-0.222952,11888",1000
748,"7.400830.78944,13454",1000
748,"7.40083-0.965294,7152",1000
749,"7.400830.32008,9824",1000
749,"7.400830.374757,18631",1000
749,"7.400830.999715,8054",1000
750,"7.40083-0.7595,12658",1000
751,"7.40083-0.347077,10755",1000
751,"7.400830.818212,10420",1000
751,"7.40083-0.970308,13701",1000
751,"7.400830.99993,10750",1000
752,"7.40083-0.0812108,17233",1000
752,"7.400830.120094,15432",1000
752,"7.400830.695581,16560",1000
752,"7.40083-0.816456,17232",1000
752,"7.400830.997382,16559",1000
754,"7.40083-0.554769,12207",1000
754,"7.400830.779454,12410",1000
755,"1.316070.686775,7717",1
755,"1.316070.893996,7809",1
755,"7.400830.11387,9853",1000
755,"7.400830.574097,14504",1000
755,"7.40083-0.702677,7690",1000
755,"7.40083-0.774852,11157",1000
755,"7.40083-0.894074,11394",1000
755,"7.400830.90818,6745",1000
755,"7.40083-0.988174,8460",1000
756,"7.40083-0.365378,12413",1000
756,"7.40083-0.554769,12207",1000
757,"7.40083-0.382733,12768",1000
757,"7.400830.404259,15065",1000
757,"7.400830.462837,12769",1000
757,"7.40083-0.98388,9129",1000
758,"7.40083-0.0819046,21863",1000
758,"7.400830.175958,14983",1000
758,"7.400830.336196,14986",1000
758,"7.40083-0.450835,3225",1000
758,"7.40083-0.490382,15126",1000
758,"7.40083-0.49863,2995",1000
758,"7.40083-0.506457,14987",1000
758,"7.40083-0.641639,14980",1000
758,"7.40083-0.641972,14982",1000
758,"7.40083-0.759555,14989",1000
758,"7.400830.827071,21325",1000
758,"7.400830.867834,14984",1000
758,"7.40083-0.903498,17087",1000
758,"7.400830.938002,14985",1000
758,"7.40083-0.98629,14988",1000
758,"7.40083-1,14981",1000
759,"7.40083-0.382733,12768",1000
759,"7.400830.404259,15065",1000
759,"7.400830.462837,12769",1000
759,"7.40083-0.98388,9129",1000
760,"7.40083-0.382733,12768",1000
760,"7.400830.404259,15065",1000
760,"7.400830.462837,12769",1000
760,"7.40083-0.98388,9129",1000
761,"7.40083-0.382733,12768",1000
761,"7.400830.404259,15065",1000
761,"7.400830.462837,12769",1000
762,"7.40083-0.382733,12768",1000
762,"7.400830.404259,15065",1000
762,"7.40083-0.98388,9129",1000
763,,
764,"7.400830.790241,4933",1000
764,"7.400830.928696,4927",1000
765,"7.400830.11387,9853",1000
765,"7.400830.346915,8448",1000
765,"7.400830.686775,7717",1000
765,"7.400830.90818,6745",1000
766,"7.40083-0.00722567,15123",1000
766,"7.400830.638496,15113",1000
766,"7.400830.76221,15122",1000
766,"7.40083-0.983061,15125",1000
766,"7.400830.985607,15121",1000
767,"7.400830.867876,12663",1000
768,"7.400830.357993,1920",1000
768,"7.400830.480414,2469",1000
768,"7.400830.52295,4379",1000
768,"7.40083-0.789707,7325",1000
768,"7.400830.867876,12663",1000
768,"7.400830.961873,21326",1000
768,"7.40083-0.99549,13421",1000
769,"7.400830.867876,12663",1000
769,"7.40083-0.986304,12659",1000
770,"7.400830.867876,12663",1000
771,"7.40083-0.867271,13485",1000
771,"7.400830.99633,12188",1000
772,"1.31607-0.590724,15169",1
772,"7.40083-0.0429868,15220",1000
772,"7.40083-0.053335,15159",1000
772,"7.400830.0660193,15202",1000
772,"7.400830.0763533,15177",1000
772,"7.40083-0.0890167,15184",1000
772,"7.40083-0.0993309,15195",1000
772,"7.400830.111967,15166",1000
772,"7.400830.122256,15213",1000
772,"7.400830.239635,15170",1000
772,"7.40083-0.251952,15191",1000
772,"7.40083-0.261965,15188",1000
772,"7.400830.274206,15173",1000
772,"7.400830.284155,15206",1000
772,"7.400830.38683,15216",1000
772,"7.400830.396363,15163",1000
772,"7.40083-0.417434,15181",1000
772,"7.400830.428947,15180",1000
772,"7.40083-0.449668,15162",1000
772,"7.40083-0.458898,15217",1000
772,"7.40083-0.561487,15174",1000
772,"7.400830.571956,15187",1000
772,"7.40083-0.682651,15212",1000
772,"7.40083-0.690185,15167",1000
772,"7.400830.699324,15194",1000
772,"7.40083-0.715625,15176",1000
772,"7.40083-0.722823,15203",1000
772,"7.400830.731545,15158",1000
772,"7.40083-0.793748,15219",1000
772,"7.40083-0.800007,15160",1000
772,"7.400830.807566,15201",1000
772,"7.40083-0.820955,15183",1000
772,"7.40083-0.826826,15196",1000
772,"7.400830.833906,15165",1000
772,"7.400830.839579,15214",1000
772,"7.400830.898322,15171",1000
772,"7.40083-0.903832,15190",1000
772,"7.40083-0.908217,15189",1000
772,"7.400830.913461,15172",1000
772,"7.400830.955437,15215",1000
772,"7.400830.958444,15164",1000
772,"7.40083-0.964769,15182",1000
772,"7.400830.968035,15179",1000
772,"7.40083-0.973562,15161",1000
772,"7.40083-0.975876,15218",1000
772,"7.40083-0.993843,15204",1000
772,"7.40083-0.994937,15175",1000
772,"7.400830.996134,15186",1000
772,"7.400830.996991,15193",1000
772,"7.40083-0.997895,15168",1000
772,"7.40083-0.998513,15211",1000
774,,
775,"7.40083-0.650145,13082",1000
776,"7.40083-0.514615,2983",1000
776,"7.400830.768262,5445",1000
776,"7.400830.828243,7435",1000
776,"7.400830.990444,4114",1000
777,"7.40083-0.514615,2983",1000
777,"7.400830.768262,5445",1000
777,"7.400830.828243,7435",1000
777,"7.400830.990444,4114",1000
782,"1.565080.4859,8048",2
782,"1.565080.502698,10212",2
782,"7.40083-0.406726,5938",1000
782,"7.40083-0.820358,8238",1000
782,"7.400830.899771,11224",1000
782,"7.40083-0.922437,14808",1000
782,"7.40083-0.999047,12019",1000
785,"7.40083-0.0615891,12754",1000
785,"7.40083-0.540787,9360",1000
785,"7.40083-0.969609,12314",1000
786,"7.40083-0.0615891,12754",1000
786,"7.40083-0.2623,12873",1000
786,"7.400830.289573,13390",1000
787,"7.40083-0.037335,13376",1000
787,"7.400830.9698,8500",1000
788,"7.40083-0.037335,13376",1000
788,"7.40083-0.0429014,12427",1000
788,"7.40083-0.540787,9360",1000
788,"7.40083-0.830141,11932",1000
789,"7.400830.164034,3821",1000
789,"7.40083-0.969609,12314",1000
790,"7.40083-0.00861783,5863",1000
790,"7.400830.112573,7851",1000
790,"7.40083-0.757002,2032",1000
790,"7.40083-0.986929,2033",1000
791,,
796,"7.400830.907632,11642",1000
796,"7.400830.980155,13094",1000
797,"7.400830.0195834,12923",1000
797,"7.40083-0.280564,13024",1000
797,"7.400830.411412,13016",1000
797,"7.40083-0.434915,13017",1000
797,"7.400830.555999,13023",1000
797,"7.400830.685381,13030",1000
797,"7.40083-0.778307,15541",1000
797,"7.400830.779289,12922",1000
797,"7.40083-0.83754,13032",1000
797,"7.40083-0.871315,13219",1000
797,"7.40083-0.956536,13033",1000
797,"7.40083-0.969673,13018",1000
797,"7.40083-0.977959,22580",1000
797,"7.40083-0.983599,16757",1000
797,"7.40083-0.996693,13011",1000
799,"7.400830.441253,11252",1000
799,"7.400830.610971,12153",1000
799,"7.40083-0.96173,192",1000
799,"7.400830.992525,5897",1000
806,,
807,"7.400830.0215859,834",1000
807,"7.40083-0.0451626,15425",1000
807,"7.400830.120094,15432",1000
807,"7.400830.231683,15436",1000
807,"7.400830.388838,15429",1000
807,"7.40083-0.456962,15428",1000
807,"7.400830.572457,7830",1000
807,"7.40083-0.582406,1013",1000
807,"7.40083-0.597307,15435",1000
807,"7.400830.668727,6919",1000
807,"7.40083-0.684241,15433",1000
807,"7.400830.737099,15424",1000
807,"7.40083-0.795071,15426",1000
807,"7.400830.825452,4690",1000
807,"7.400830.894698,15437",1000
807,"7.400830.91676,15438",1000
807,"7.400830.956078,15430",1000
807,"7.40083-0.984237,4628",1000
807,"7.400830.991311,15423",1000
807,"7.40083-0.996778,6066",1000
807,"7.40083-0.998392,15434",1000
808,,
809,"7.40083-0.0451626,15425",1000
809,"7.40083-0.133564,2556",1000
809,"7.400830.737099,15424",1000
809,"7.400830.956078,15430",1000
810,"7.40083-0.133564,2556",1000
811,,
813,,
814,,
816,,
817,,
818,,
820,,
821,,
822,,
823,,
825,,
826,,
827,,
829,,
832,,
833,,
839,"7.400830.0424662,6298",1000
839,"7.400830.0538553,6359",1000
839,"7.40083-0.130889,6571",1000
839,"7.40083-0.149677,6420",1000
839,"7.400830.16575,15396",1000
839,"7.400830.418778,14365",1000
839,"7.400830.449203,6356",1000
839,"7.40083-0.561846,14788",1000
839,"7.400830.566804,9608",1000
839,"7.40083-0.6129,7733",1000
839,"7.400830.652258,5438",1000
839,"7.40083-0.691882,9482",1000
839,"7.40083-0.715322,14786",1000
839,"7.400830.741263,6644",1000
839,"7.40083-0.797334,18483",1000
839,"7.400830.800319,6358",1000
839,"7.40083-0.844275,6570",1000
839,"7.40083-0.853976,6655",1000
839,"7.40083-0.903385,8245",1000
839,"7.40083-0.946902,6418",1000
839,"7.40083-0.964883,14780",1000
839,"7.400830.990479,6645",1000
839,"7.40083-0.997176,1012",1000
839,"7.400830.99895,6573",1000
839,"7.400830.99999,10218",1000
841,"7.400830.0681923,15443",1000
841,"7.40083-0.137015,15497",1000
841,"7.400830.16575,15396",1000
841,"7.400830.186573,15400",1000
841,"7.400830.282066,15439",1000
841,"7.40083-0.298394,15490",1000
841,"7.40083-0.633658,15399",1000
841,"7.40083-0.649881,15397",1000
841,"7.400830.671698,15496",1000
841,"7.40083-0.721316,15442",1000
841,"7.40083-0.994082,15441",1000
841,"7.400830.999214,15495",1000
841,"7.40083-0.999944,15398",1000
843,"7.400830.351563,15518",1000
843,"7.40083-0.492279,15519",1000
843,"7.400830.859587,15516",1000
843,"7.400830.943549,15517",1000
843,"7.400830.957596,16796",1000
844,"7.40083-0.129595,11133",1000
844,"7.400830.19981,11147",1000
844,"7.400830.345362,7624",1000
844,"7.400830.37508,20946",1000
844,"7.40083-0.379997,11136",1000
844,"7.40083-0.422252,11100",1000
844,"7.400830.465459,11137",1000
844,"7.40083-0.470152,20947",1000
844,"7.40083-0.623165,11148",1000
844,"7.40083-0.743537,11141",1000
844,"7.40083-0.807207,2127",1000
844,"7.400830.846415,20944",1000
844,"7.400830.879642,11146",1000
844,"7.400830.961251,24324",1000
844,"7.40083-0.970728,2126",1000
844,"7.400830.977465,11138",1000
844,"7.40083-0.990006,11142",1000
844,"7.400830.993775,2130",1000
844,"7.40083-0.995457,11106",1000
844,"7.400830.998152,15301",1000
845,"7.40083-0.00504777,15522",1000
845,"7.400830.156988,10500",1000
845,"7.400830.763618,15523",1000
845,"7.40083-0.770097,15521",1000
845,"7.40083-0.990006,11142",1000
845,"7.40083-0.995457,11106",1000
845,"7.400830.998942,23461",1000
846,"7.40083-0.342094,15526",1000
846,"7.400830.501042,15525",1000
846,"7.400830.646766,15530",1000
846,"7.40083-0.864702,15528",1000
846,"7.40083-0.940157,15527",1000
846,"7.400830.985236,15524",1000
847,"7.40083-0.406408,3623",1000
847,"7.40083-0.827804,3621",1000
847,"7.40083-0.945067,1077",1000
848,"7.400830.256751,3066",1000
849,,
850,,
851,,
852,,
853,,
854,,
855,,
856,"7.40083-0.871315,13219",1000
857,"7.40083-0.983599,16757",1000
858,"7.40083-0.329876,15536",1000
858,"7.400830.512225,15537",1000
858,"7.400830.755179,15539",1000
858,"7.40083-0.935658,15535",1000
858,"7.400830.987374,15538",1000
859,"7.400830.512225,15537",1000
859,"7.40083-0.935658,15535",1000
859,"7.400830.987374,15538",1000
860,"7.40083-0.0180185,15540",1000
860,"7.40083-0.871144,15534",1000
860,"7.40083-0.939741,5584",1000
861,"7.40083-0.981025,15542",1000
862,"7.400830.363676,15544",1000
862,"7.40083-0.480947,15543",1000
862,"7.400830.947766,15545",1000
863,"7.400830.363676,15544",1000
863,"7.40083-0.480947,15543",1000
863,"7.400830.947766,15545",1000
864,,
865,"7.400830.852886,15546",1000
866,,
867,,
868,"7.400830.147008,15547",1000
868,"7.40083-0.664185,15548",1000
869,"7.40083-0.664185,15548",1000
871,"7.400830.452388,8350",1000
871,"7.400830.598982,6766",1000
871,"7.400830.777596,14042",1000
871,"7.40083-0.893762,6764",1000
871,"7.40083-0.928632,14276",1000
871,"7.400830.936057,14036",1000
871,"7.400830.984543,6947",1000
873,"7.40083-0.0180185,15540",1000
873,"7.40083-0.100975,4824",1000
873,"7.40083-0.467306,2753",1000
873,"7.40083-0.544954,2765",1000
873,"7.40083-0.634669,2988",1000
873,"7.40083-0.778307,15541",1000
