MemberID,PhotoID,MemberPhotoRank,RandomValue
880,2675,1000,"0.599701,2675"
880,22985,1000,"0.862288,22985"
880,17403,1000,"0.991535,17403"
880,4423,1000,"-0.995247,4423"
881,12181,1,"0.773784,12181"
881,11776,3,"0.976183,11776"
881,18502,1000,"-0.517972,18502"
881,4415,1000,"0.52818,4415"
881,5673,1000,"0.543893,5673"
881,13507,1000,"-0.874357,13507"
881,990,1000,"-0.909602,990"
881,11450,1000,"-0.974282,11450"
881,4456,1000,"0.988774,4456"
882,11727,4,"0.287521,11727"
882,5784,1000,"0.0281078,5784"
882,4473,1000,"-0.134281,4473"
882,4472,1000,"-0.401164,4472"
882,4471,1000,"-0.63722,4471"
882,5803,1000,"-0.825561,5803"
882,4741,1000,"-0.842781,4741"
882,5676,1000,"0.986998,5676"
883,12410,2,"0.986126,12410"
883,13375,1000,"-0.073974,13375"
883,2010,1000,"-0.222982,2010"
883,4478,1000,"0.950799,4478"
883,5800,1000,"-0.972585,5800"
883,2401,1000,"0.991969,2401"
884,7305,2,"0.890571,7305"
884,3186,1000,"0.0935615,3186"
884,15520,1000,"-0.43918,15520"
884,11084,1000,"-0.518316,11084"
884,12084,1000,"-0.818072,12084"
884,4481,1000,"0.868164,4481"
884,4478,1000,"0.950799,4478"
887,4641,1000,"0.5124,4641"
887,13819,1000,"-0.77056,13819"
888,5230,1000,"0.100423,5230"
888,1592,1000,"0.229194,1592"
888,5252,1000,"0.262492,5252"
888,5149,1000,"-0.593538,5149"
888,4668,1000,"-0.634612,4668"
888,5527,1000,"-0.726591,5527"
888,5137,1000,"0.738634,5137"
888,5245,1000,"0.8012,5245"
888,5226,1000,"0.936667,5226"
888,5531,1000,"-0.937665,5531"
888,3791,1000,"-0.96423,3791"
888,14952,1000,"-0.972371,14952"
888,4672,1000,"-0.97387,4672"
888,5303,1000,"-0.975956,5303"
888,5145,1000,"-0.984368,5145"
888,5225,1000,"0.996825,5225"
889,12482,1,"0.22843,12482"
889,2371,1000,"-0.3543,2371"
889,4668,1000,"-0.634612,4668"
889,5527,1000,"-0.726591,5527"
889,5257,1000,"-0.90222,5257"
889,5224,1000,"0.980385,5224"
890,4698,1000,"-0.384169,4698"
891,4698,1000,"-0.384169,4698"
892,4701,1000,"0.425929,4701"
893,4801,1000,"0.0244611,4801"
893,2338,1000,"0.114397,2338"
893,519,1000,"-0.179007,519"
893,5412,1000,"-0.245378,5412"
893,4799,1000,"0.548577,4799"
893,4794,1000,"0.920921,4794"
893,3204,1000,"-0.926012,3204"
894,4805,3,"-0.885668,4805"
894,4801,1000,"0.0244611,4801"
894,4892,1000,"-0.149228,4892"
894,5399,1000,"-0.223869,5399"
894,5412,1000,"-0.245378,5412"
894,2848,1000,"0.337329,2848"
894,5477,1000,"0.501406,5477"
894,5635,1000,"0.537869,5635"
894,4799,1000,"0.548577,4799"
894,5409,1000,"0.553355,5409"
894,2866,1000,"-0.803605,2866"
894,4696,1000,"-0.813709,4696"
894,663,1000,"0.827394,663"
894,3822,1000,"0.860044,3822"
894,1879,1000,"0.864067,1879"
894,5396,1000,"-0.872394,5396"
894,4797,1000,"0.907317,4797"
894,4794,1000,"0.920921,4794"
894,3204,1000,"-0.926012,3204"
894,3203,1000,"-0.994067,3203"
895,4806,1000,"-0.979109,4806"
897,14953,1000,"-0.870925,14953"
897,4884,1000,"0.875558,4884"
898,5410,1000,"0.303428,5410"
898,4887,1000,"0.946013,4887"
899,4948,1000,"0.0153573,4948"
899,12320,1000,"0.963605,12320"
900,4948,1000,"0.0153573,4948"
900,4742,1000,"-0.662634,4742"
900,4942,1000,"-0.996604,4942"
901,11876,5,"-0.775595,11876"
901,463,1000,"0.0455314,463"
901,4982,1000,"-0.0459235,4982"
901,4971,1000,"0.128092,4971"
901,3751,1000,"0.139441,3751"
901,4970,1000,"-0.149095,4970"
901,15329,1000,"0.163744,15329"
901,17396,1000,"-0.243224,17396"
901,4972,1000,"0.395438,4972"
901,15328,1000,"0.428276,15328"
901,21669,1000,"0.521432,21669"
901,15332,1000,"-0.620838,15332"
901,15326,1000,"0.840812,15326"
901,5735,1000,"-0.858512,5735"
901,15325,1000,"0.957117,15325"
901,15324,1000,"0.999875,15324"
902,12389,1,"0.819715,12389"
902,12775,3,"0.415889,12775"
902,4971,1000,"0.128092,4971"
902,6837,1000,"-0.642723,6837"
902,5735,1000,"-0.858512,5735"
904,3672,1000,"-0.160541,3672"
904,15466,1000,"-0.233758,15466"
904,15467,1000,"-0.491699,15467"
904,1188,1000,"-0.491807,1188"
904,15462,1000,"0.768475,15462"
904,14953,1000,"-0.870925,14953"
904,15469,1000,"-0.877315,15469"
904,18466,1000,"0.904948,18466"
904,15458,1000,"0.913881,15458"
904,5020,1000,"0.927966,5020"
904,15460,1000,"0.990473,15460"
904,11867,1000,"0.999013,11867"
905,12100,2,"-0.34284,12100"
905,16470,1000,"-0.153979,16470"
905,16539,1000,"0.18362,16539"
905,18460,1000,"0.335129,18460"
905,23959,1000,"0.341481,23959"
905,16469,1000,"-0.419317,16469"
905,16540,1000,"0.446426,16540"
905,23958,1000,"0.586387,23958"
905,21986,1000,"0.675217,21986"
905,23957,1000,"0.786234,23957"
905,392,1000,"0.808152,392"
905,19438,1000,"0.839399,19438"
905,5023,1000,"0.899393,5023"
905,11256,1000,"0.950234,11256"
905,389,1000,"0.979161,389"
905,21707,1000,"-0.992724,21707"
905,14974,1000,"-0.997509,14974"
905,22057,1000,"0.997828,22057"
906,12630,3,"0.0873443,12630"
906,5625,1000,"-0.205821,5625"
906,5629,1000,"0.786482,5629"
906,4828,1000,"-0.932408,4828"
908,13056,1,"-0.733169,13056"
908,12565,4,"0.758227,12565"
908,5272,1000,"0.834273,5272"
908,5643,1000,"-0.996297,5643"
909,5144,1000,"-0.898197,5144"
909,14952,1000,"-0.972371,14952"
909,13019,1000,"0.993157,13019"
909,5654,1000,"0.999994,5654"
910,142,1000,"0.97587,142"
910,5654,1000,"0.999994,5654"
911,4666,2,"-0.130931,4666"
911,18977,1000,"-0.384284,18977"
911,4814,1000,"0.434271,4814"
911,4821,1000,"0.678466,4821"
911,5668,1000,"-0.728017,5668"
911,13062,1000,"0.748385,13062"
911,3101,1000,"0.999851,3101"
912,4742,1000,"-0.662634,4742"
912,5668,1000,"-0.728017,5668"
912,14953,1000,"-0.870925,14953"
913,5672,1000,"0.292625,5672"
913,5663,1000,"-0.804999,5663"
914,12425,1,"-0.365466,12425"
914,12834,2,"0.267643,12834"
914,12254,2,"0.720929,12254"
914,5784,1000,"0.0281078,5784"
914,4665,1000,"0.146264,4665"
914,5803,1000,"-0.825561,5803"
914,7948,1000,"-0.976125,7948"
914,5676,1000,"0.986998,5676"
915,5446,3,"0.274905,5446"
915,8563,1000,"0.0329216,8563"
915,11048,1000,"-0.0418869,11048"
915,1684,1000,"-0.219303,1684"
915,5704,1000,"0.226658,5704"
915,8031,1000,"0.257842,8031"
915,5782,1000,"-0.503881,5782"
915,4223,1000,"-0.517865,4223"
915,5775,1000,"-0.618486,5775"
915,5685,1000,"-0.696611,5685"
915,3736,1000,"0.777067,3736"
915,5697,1000,"0.822763,5697"
915,5690,1000,"-0.83074,5690"
915,10547,1000,"-0.908353,10547"
915,4444,1000,"-0.940882,4444"
915,5687,1000,"-0.970395,5687"
915,5779,1000,"-0.97836,5779"
916,5013,1,"-0.687307,5013"
916,13013,1000,"-0.213199,13013"
916,12787,1000,"-0.231216,12787"
916,2111,1000,"0.399734,2111"
916,13450,1000,"0.93483,13450"
916,5032,1000,"-0.982699,5032"
917,2111,1000,"0.399734,2111"
917,14706,1000,"-0.591124,14706"
917,3798,1000,"0.600535,3798"
917,13367,1000,"-0.746483,13367"
917,11790,1000,"-0.861234,11790"
917,11789,1000,"-0.967662,11789"
918,3672,1000,"-0.160541,3672"
918,519,1000,"-0.179007,519"
918,2111,1000,"0.399734,2111"
918,18100,1000,"0.686841,18100"
918,14953,1000,"-0.870925,14953"
918,5576,1000,"-0.954439,5576"
918,17042,1000,"0.964435,17042"
918,17041,1000,"0.999944,17041"
919,11105,1000,"-0.101594,11105"
919,14303,1000,"0.38117,14303"
919,12015,1000,"-0.962836,12015"
919,14421,1000,"0.975898,14421"
920,15500,1000,"0.263379,15500"
920,15502,1000,"0.732999,15502"
920,13598,1000,"-0.776983,13598"
920,15503,1000,"0.891579,15503"
920,13054,1000,"-0.981695,13054"
921,12264,1000,"-0.919083,12264"
921,7867,1000,"0.950517,7867"
922,,,
923,13318,2,"0.215995,13318"
923,12066,3,"0.313956,12066"
923,770,1000,"0.486245,770"
923,5882,1000,"0.837416,5882"
924,12666,1000,"-0.6243,12666"
925,1955,1,"-0.186556,1955"
925,17770,1000,"-0.0905868,17770"
925,24029,1000,"-0.265641,24029"
925,5593,1000,"-0.312965,5593"
925,17768,1000,"0.448858,17768"
925,22682,1000,"-0.462409,22682"
925,10519,1000,"-0.478268,10519"
925,24030,1000,"-0.5201,24030"
925,5594,1000,"-0.561677,5594"
925,5601,1000,"-0.563395,5601"
925,22686,1000,"0.590505,22686"
925,22647,1000,"0.709924,22647"
925,24031,1000,"-0.734593,24031"
925,23415,1000,"0.743174,23415"
925,7007,1000,"0.751911,7007"
925,22981,1000,"0.835711,22981"
925,24047,1000,"0.846053,24047"
925,22646,1000,"0.875993,22646"
925,5596,1000,"-0.913827,5596"
925,18251,1000,"-0.943236,18251"
925,21222,1000,"0.945631,21222"
925,22645,1000,"0.974748,22645"
925,16556,1000,"-0.980075,16556"
925,22972,1000,"-0.998357,22972"
926,12086,4,"-0.391124,12086"
926,3796,1000,"0.0878594,3796"
926,10495,1000,"-0.107289,10495"
926,972,1000,"0.13467,972"
926,18460,1000,"0.335129,18460"
926,10519,1000,"-0.478268,10519"
926,5594,1000,"-0.561677,5594"
926,5595,1000,"-0.76723,5595"
926,5596,1000,"-0.913827,5596"
926,3791,1000,"-0.96423,3791"
926,14952,1000,"-0.972371,14952"
926,5361,1000,"0.97966,5361"
926,3790,1000,"-0.999952,3790"
928,13055,2,"-0.891691,13055"
928,10242,1000,"0.907152,10242"
928,5813,1000,"0.971576,5813"
929,7213,3,"0.999803,7213"
929,12893,4,"-0.825345,12893"
929,14640,1000,"-0.136985,14640"
929,13386,1000,"0.155909,13386"
929,11002,1000,"-0.264875,11002"
929,5681,1000,"0.33512,5681"
929,5695,1000,"0.398663,5695"
929,11407,1000,"-0.670876,11407"
929,4414,1000,"0.740998,4414"
929,6262,1000,"0.848134,6262"
929,6263,1000,"0.960988,6263"
929,5813,1000,"0.971576,5813"
930,12000,1000,"0.727307,12000"
930,5822,1000,"-0.921175,5822"
930,142,1000,"0.97587,142"
931,13109,4,"0.975701,13109"
931,11463,1000,"0.764212,11463"
931,5528,1000,"-0.887295,5528"
931,5823,1000,"-0.992615,5823"
931,5530,1000,"-0.997049,5530"
933,12535,1,"-0.931745,12535"
933,13236,1000,"-0.857641,13236"
933,5824,1000,"-0.98778,5824"
934,7735,3,"0.781226,7735"
934,13596,4,"-0.99223,13596"
934,10890,1000,"0.000785085,10890"
934,8077,1000,"0.0346059,8077"
934,8066,1000,"0.0478746,8066"
934,24423,1000,"-0.115681,24423"
934,6845,1000,"-0.217014,6845"
934,8065,1000,"-0.228178,8065"
934,23338,1000,"-0.257333,23338"
934,11081,1000,"0.285393,11081"
934,16675,1000,"0.302196,16675"
934,8076,1000,"0.30764,8076"
934,10877,1000,"0.455476,10877"
934,6324,1000,"-0.560488,6324"
934,10492,1000,"0.664482,10492"
934,7905,1000,"-0.67703,7905"
934,10876,1000,"0.682374,10876"
934,8069,1000,"0.772132,8069"
934,10882,1000,"-0.794138,10882"
934,10864,1000,"-0.811432,10864"
934,15642,1000,"0.883906,15642"
934,10849,1000,"0.918829,10849"
934,11620,1000,"0.928593,11620"
934,22702,1000,"-0.932733,22702"
934,10488,1000,"0.964197,10488"
934,6581,1000,"0.981893,6581"
934,5835,1000,"0.997264,5835"
934,10873,1000,"0.999895,10873"
935,13602,3,"0.220704,13602"
935,5932,1000,"-0.339167,5932"
935,14300,1000,"-0.428864,14300"
935,12820,1000,"0.462528,12820"
935,15253,1000,"0.637427,15253"
935,15642,1000,"0.883906,15642"
935,11620,1000,"0.928593,11620"
935,6852,1000,"0.987679,6852"
935,5835,1000,"0.997264,5835"
936,7693,1000,"0.0104076,7693"
936,8845,1000,"0.0829274,8845"
936,5840,1000,"0.106118,5840"
936,15589,1000,"-0.115168,15589"
936,7681,1000,"-0.204547,7681"
936,7547,1000,"0.225903,7547"
936,11194,1000,"0.276525,11194"
936,8844,1000,"0.353324,8844"
936,7559,1000,"-0.41092,7559"
936,15625,1000,"-0.454095,15625"
936,15610,1000,"-0.529943,15610"
936,7560,1000,"-0.645411,7560"
936,15581,1000,"-0.718316,15581"
936,20789,1000,"0.761612,20789"
936,14249,1000,"-0.882753,14249"
936,7553,1000,"0.947438,7553"
936,21457,1000,"-0.958542,21457"
936,7551,1000,"0.973545,7551"
936,15629,1000,"-0.999916,15629"
937,5841,1000,"-0.170937,5841"
937,11084,1000,"-0.518316,11084"
937,19066,1000,"-0.7007,19066"
937,13892,1000,"-0.724436,13892"
937,15021,1000,"-0.839259,15021"
937,14286,1000,"0.930225,14286"
937,5880,1000,"0.999757,5880"
938,7478,3,"-0.111163,7478"
938,9297,1000,"0.0460479,9297"
938,22977,1000,"-0.122659,22977"
938,6856,1000,"0.296724,6856"
938,8406,1000,"0.346381,8406"
938,13882,1000,"0.434616,13882"
938,8407,1000,"0.590606,8407"
938,5843,1000,"-0.665362,5843"
938,22981,1000,"0.835711,22981"
938,8646,1000,"-0.901828,8646"
938,9686,1000,"-0.968771,9686"
938,11145,1000,"0.973633,11145"
939,9104,1000,"-0.30702,9104"
939,7933,1000,"0.688822,7933"
939,5844,1000,"-0.844739,5844"
940,7823,2,"0.9999,7823"
940,13949,1000,"0.618276,13949"
940,19066,1000,"-0.7007,19066"
940,8521,1000,"0.795085,8521"
940,7825,1000,"0.841728,7825"
940,1216,1000,"-0.90177,1216"
940,5845,1000,"-0.959205,5845"
940,13877,1000,"0.963955,13877"
940,7270,1000,"-0.986661,7270"
941,7693,1000,"0.0104076,7693"
941,10224,1000,"-0.140474,10224"
941,9940,1000,"-0.294858,9940"
941,11210,1000,"0.85617,11210"
941,10231,1000,"-0.869387,10231"
941,11154,1000,"-0.917696,11154"
941,5845,1000,"-0.959205,5845"
941,11156,1000,"-0.989121,11156"
941,7687,1000,"0.994152,7687"
942,10224,1000,"-0.140474,10224"
942,11443,1000,"0.148063,11443"
942,9940,1000,"-0.294858,9940"
942,13892,1000,"-0.724436,13892"
942,5845,1000,"-0.959205,5845"
943,5957,3,"-0.849648,5957"
943,15250,1000,"-0.142654,15250"
943,12201,1000,"0.162856,12201"
943,3605,1000,"-0.369224,3605"
943,22332,1000,"0.413162,22332"
943,11174,1000,"-0.426873,11174"
943,5963,1000,"-0.441871,5963"
943,14356,1000,"0.546069,14356"
943,15140,1000,"0.63028,15140"
943,11181,1000,"-0.684464,11181"
943,19066,1000,"-0.7007,19066"
943,15141,1000,"0.819199,15141"
943,11180,1000,"-0.85831,11180"
943,14636,1000,"-0.948925,14636"
943,15133,1000,"-0.953541,15133"
943,7270,1000,"-0.986661,7270"
943,11156,1000,"-0.989121,11156"
943,14770,1000,"-0.993635,14770"
943,5846,1000,"-0.999964,5846"
943,5959,1000,"-1,5959"
944,5853,1000,"0.359166,5853"
944,11175,1000,"-0.658731,11175"
944,7754,1000,"0.947606,7754"
945,10652,4,"0.211674,10652"
945,7559,1000,"-0.41092,7559"
945,10655,1000,"-0.581856,10655"
945,8662,1000,"0.651548,8662"
945,7934,1000,"0.86137,7934"
945,5859,1000,"0.893745,5859"
945,5867,1000,"-0.899736,5867"
945,18635,1000,"-0.950998,18635"
945,10659,1000,"-0.986808,10659"
945,23571,1000,"0.99102,23571"
946,23350,1000,"0.0646229,23350"
946,23879,1000,"-0.568967,23879"
946,23353,1000,"-0.695868,23353"
946,5860,1000,"0.73626,5860"
946,11110,1000,"-0.996918,11110"
948,19450,1,"-0.717763,19450"
948,15636,1000,"0.379124,15636"
948,13735,1000,"-0.470125,13735"
948,13734,1000,"-0.694361,13734"
948,11130,1000,"-0.696892,11130"
948,5860,1000,"0.73626,5860"
948,12024,1000,"0.934045,12024"
948,13743,1000,"0.98649,13743"
948,14420,1000,"0.998313,14420"
949,14821,1000,"-0.0669636,14821"
949,5862,1000,"0.268013,5862"
949,7638,1000,"0.391371,7638"
949,7226,1000,"-0.880661,7226"
949,8714,1000,"-0.926553,8714"
949,11394,1000,"0.935291,11394"
950,5864,1000,"-0.281031,5864"
950,15255,1000,"0.948146,15255"
950,13415,1000,"-0.998524,13415"
951,12253,4,"0.88348,12253"
951,9365,1000,"-0.0150988,9365"
951,13173,1000,"0.294245,13173"
951,5884,1000,"0.422626,5884"
951,924,1000,"-0.603028,924"
951,13802,1000,"-0.649075,13802"
951,5866,1000,"-0.745354,5866"
951,12599,1000,"-0.777808,12599"
951,11948,1000,"-0.882136,11948"
951,11236,1000,"0.919339,11236"
951,11292,1000,"-0.963779,11292"
952,6251,2,"-0.88891,6251"
952,6252,3,"-0.980513,6252"
952,12336,4,"0.00781287,12336"
952,12187,1000,"0.554869,12187"
952,13802,1000,"-0.649075,13802"
952,22997,1000,"-0.747425,22997"
952,3962,1000,"0.765304,3962"
952,14321,1000,"-0.774766,14321"
952,18451,1000,"-0.830745,18451"
952,18452,1000,"-0.951644,18452"
952,13314,1000,"0.971174,13314"
952,5834,1000,"0.979241,5834"
952,5868,1000,"-0.984981,5868"
952,18453,1000,"-0.999417,18453"
953,9705,1000,"-0.315437,9705"
953,7680,1000,"-0.465412,7680"
953,5872,1000,"-0.590706,5872"
953,5877,1000,"0.687877,5877"
953,13891,1000,"-0.885846,13891"
953,6920,1000,"0.976266,6920"
954,147,1000,"-0.0398109,147"
954,11343,1000,"0.310617,11343"
954,5873,1000,"-0.346498,5873"
954,15591,1000,"0.426639,15591"
954,4200,1000,"-0.611093,4200"
954,8803,1000,"-0.71958,8803"
954,11191,1000,"0.897679,11191"
954,18124,1000,"0.912076,18124"
954,4153,1000,"-0.917487,4153"
954,15605,1000,"-0.929319,15605"
954,411,1000,"0.932501,411"
954,8839,1000,"0.983697,8839"
955,12618,2,"0.107927,12618"
955,12976,3,"0.881829,12976"
955,5875,1000,"0.200984,5875"
955,12056,1000,"-0.628763,12056"
955,11112,1000,"-0.888071,11112"
955,11360,1000,"-0.945674,11360"
956,9853,4,"0.596262,9853"
956,10201,1000,"-0.0278493,10201"
956,6349,1000,"0.0742413,6349"
956,7941,1000,"0.156296,7941"
956,6745,1000,"-0.243233,6745"
956,14504,1000,"-0.256833,14504"
956,8460,1000,"0.330579,8460"
956,7683,1000,"0.343083,7683"
956,7717,1000,"-0.371643,7717"
956,10233,1000,"-0.477461,10233"
956,6746,1000,"-0.500171,6746"
956,8448,1000,"-0.507697,8448"
956,11238,1000,"0.573031,11238"
956,5877,1000,"0.687877,5877"
956,7809,1000,"-0.740039,7809"
956,7690,1000,"0.747775,7690"
956,11158,1000,"-0.762363,11158"
956,21207,1000,"-0.765729,21207"
956,11237,1000,"0.775999,11237"
956,11157,1000,"-0.910733,11157"
956,11394,1000,"0.935291,11394"
956,9767,1000,"0.959863,9767"
956,18567,1000,"-0.968119,18567"
956,10240,1000,"0.992583,10240"
956,14499,1000,"-0.996846,14499"
956,18566,1000,"-0.99969,18566"
957,5880,1000,"0.999757,5880"
958,11047,1000,"-0.314565,11047"
958,11046,1000,"-0.563071,11046"
958,15719,1000,"-0.995872,15719"
958,17730,1000,"-0.999291,17730"
958,5880,1000,"0.999757,5880"
959,5143,1000,"-0.743007,5143"
959,24303,1000,"-0.877066,24303"
959,14622,1000,"0.908629,14622"
959,15709,1000,"0.963848,15709"
959,24317,1000,"0.968735,24317"
959,11732,1000,"0.993809,11732"
960,13195,1000,"0.133256,13195"
960,5887,1000,"-0.387535,5887"
960,7046,1000,"-0.764045,7046"
960,12026,1000,"0.981819,12026"
960,6818,1000,"-0.992002,6818"
961,5894,1,"-0.715225,5894"
961,22605,1000,"-0.0966782,22605"
961,6032,1000,"-0.118144,6032"
961,6235,1000,"-0.211421,6235"
961,6020,1000,"0.308879,6020"
961,10742,1000,"0.311846,10742"
961,6031,1000,"-0.38621,6031"
961,24267,1000,"0.464386,24267"
961,5895,1000,"-0.495879,5895"
961,22591,1000,"-0.609129,22591"
961,6239,1000,"0.782933,6239"
961,5893,1000,"-0.879611,5893"
961,24111,1000,"0.882816,24111"
961,23335,1000,"-0.888726,23335"
961,14591,1000,"-0.931272,14591"
961,22589,1000,"-0.936025,22589"
961,24135,1000,"0.995223,24135"
962,5920,1000,"0.149872,5920"
962,10505,1000,"-0.250415,10505"
962,5901,1000,"0.91266,5901"
962,8590,1000,"0.951603,8590"
963,5902,2,"0.9898,5902"
963,13478,1000,"-0.291508,13478"
963,5950,1000,"0.802441,5950"
964,5922,1000,"0.649279,5922"
964,5834,1000,"0.979241,5834"
964,5903,1000,"0.990881,5903"
965,7276,3,"0.25835,7276"
965,4609,1000,"-0.0123607,4609"
965,5909,1000,"-0.230843,5909"
965,14470,1000,"0.286264,14470"
965,5952,1000,"0.366438,5952"
965,14496,1000,"-0.61079,14496"
965,5928,1000,"0.69352,5928"
966,24197,1000,"-0.134016,24197"
966,11365,1000,"0.15026,11365"
966,14764,1000,"0.209128,14764"
966,24196,1000,"-0.400918,24196"
966,7860,1000,"-0.637921,7860"
966,11955,1000,"0.761947,11955"
966,13722,1000,"0.82098,13722"
966,24194,1000,"-0.82416,24194"
966,5915,1000,"-0.945802,5915"
966,13721,1000,"0.946181,13721"
966,24193,1000,"-0.947976,24193"
966,8511,1000,"-0.957945,8511"
966,13731,1000,"-0.999519,13731"
967,,1000,
967,19454,1000,"0.306783,19454"
967,14999,1000,"-0.738543,14999"
967,7346,1000,"0.769894,7346"
967,14840,1000,"-0.875428,14840"
967,5915,1000,"-0.945802,5915"
967,14839,1000,"-0.974486,14839"
967,7993,1000,"-0.986083,7993"
968,10672,3,"0.8043,10672"
968,10674,4,"0.36934,10674"
968,9617,5,"-0.831033,9617"
968,8755,1000,"-0.0208236,8755"
968,10675,1000,"0.100032,10675"
968,5919,1000,"-0.127314,5919"
968,10945,1000,"0.400208,10945"
968,5921,1000,"0.415541,5921"
968,7706,1000,"0.446888,7706"
968,10696,1000,"0.516972,10696"
968,15237,1000,"0.578456,15237"
968,6753,1000,"-0.621851,6753"
968,10667,1000,"0.728824,10667"
968,19574,1000,"0.766806,19574"
968,7701,1000,"-0.799949,7701"
968,17728,1000,"-0.828784,17728"
968,8243,1000,"-0.838268,8243"
968,7708,1000,"0.851837,7708"
968,9666,1000,"-0.891279,9666"
968,7697,1000,"-0.892107,7697"
968,15235,1000,"0.921929,15235"
968,10693,1000,"0.981397,10693"
968,14590,1000,"-0.995509,14590"
968,14307,1000,"0.997734,14307"
968,17719,1000,"0.998995,17719"
969,10969,1000,"0.0205556,10969"
969,7682,1000,"0.0720354,7682"
969,20741,1000,"0.083328,20741"
969,5920,1000,"0.149872,5920"
969,7941,1000,"0.156296,7941"
969,21453,1000,"-0.168635,21453"
969,7715,1000,"0.174521,7715"
969,20740,1000,"-0.193447,20740"
969,20742,1000,"0.3537,20742"
969,7940,1000,"0.421445,7940"
969,20739,1000,"-0.455357,20739"
969,11114,1000,"-0.511503,11114"
969,10967,1000,"0.545306,10967"
969,14948,1000,"-0.63963,14948"
969,8605,1000,"-0.75345,8605"
969,15010,1000,"0.791594,15010"
969,7938,1000,"0.836704,7938"
969,15009,1000,"0.92893,15009"
969,15097,1000,"0.960845,15097"
969,21525,1000,"-0.974167,21525"
970,5931,1000,"-0.0678806,5931"
970,15251,1000,"0.134547,15251"
970,8733,1000,"-0.184769,8733"
970,13896,1000,"0.297601,13896"
970,10507,1000,"0.29847,10507"
970,14300,1000,"-0.428864,14300"
970,5929,1000,"0.469094,5929"
970,11423,1000,"-0.541818,11423"
970,11288,1000,"-0.665655,11288"
970,7837,1000,"-0.720749,7837"
970,13869,1000,"-0.797599,13869"
970,5923,1000,"0.833126,5923"
970,11245,1000,"-0.972676,11245"
970,5925,1000,"0.999554,5925"
971,12757,2,"-0.75028,12757"
971,4803,1000,"-0.507029,4803"
971,13718,1000,"0.875308,13718"
971,1216,1000,"-0.90177,1216"
971,7426,1000,"-0.906716,7426"
971,13753,1000,"-0.980845,13753"
971,12070,1000,"0.990349,12070"
971,13720,1000,"0.998676,13720"
972,13542,3,"0.685601,13542"
972,12918,3,"-0.9976,12918"
972,14708,1000,"-0.0761796,14708"
972,5930,1000,"0.208622,5930"
972,11128,1000,"-0.213208,11128"
972,10425,1000,"0.48806,10425"
972,5714,1000,"-0.555737,5714"
972,7374,1000,"0.68844,7374"
972,6300,1000,"-0.833914,6300"
972,7426,1000,"-0.906716,7426"
972,12185,1000,"0.910464,12185"
972,5949,1000,"0.93543,5949"
972,11245,1000,"-0.972676,11245"
973,7401,1000,"-0.449448,7401"
973,4803,1000,"-0.507029,4803"
973,5935,1000,"-0.924731,5935"
973,6186,1000,"-0.956132,6186"
973,4796,1000,"0.987882,4796"
974,12461,3,"-0.211047,12461"
974,12972,3,"0.813108,12972"
974,5936,1000,"-0.993693,5936"
976,5937,2,"-0.986298,5937"
976,12184,3,"0.989025,12184"
976,11257,3,"0.999251,11257"
976,8066,1000,"0.0478746,8066"
976,8065,1000,"-0.228178,8065"
976,16978,1000,"0.249404,16978"
976,19070,1000,"0.329729,19070"
976,11208,1000,"0.454325,11208"
976,10858,1000,"-0.502425,10858"
976,21477,1000,"-0.53172,21477"
976,8068,1000,"0.568014,8068"
976,11125,1000,"0.580578,11125"
976,10881,1000,"-0.596785,10881"
976,7611,1000,"-0.733435,7611"
976,21478,1000,"-0.743794,21478"
976,8074,1000,"0.763625,8074"
976,11153,1000,"-0.773372,11153"
976,10883,1000,"-0.930467,10883"
976,12139,1000,"0.980023,12139"
976,8071,1000,"0.991247,8071"
976,8422,1000,"-0.995871,8422"
977,5942,1000,"-0.0145723,5942"
977,6654,1000,"-0.071386,6654"
977,5941,1000,"-0.288511,5941"
977,23442,1000,"-0.378043,23442"
977,23891,1000,"0.398294,23891"
977,5944,1000,"0.515529,5944"
977,8425,1000,"-0.601676,8425"
977,23890,1000,"0.634804,23890"
977,23889,1000,"0.822535,23889"
977,23885,1000,"0.873985,23885"
977,15311,1000,"-0.896994,15311"
977,8423,1000,"-0.932688,8423"
977,23888,1000,"0.94706,23888"
977,23886,1000,"0.973814,23886"
977,5947,1000,"0.981072,5947"
977,8230,1000,"0.9947,8230"
977,23887,1000,"0.998812,23887"
978,5942,1000,"-0.0145723,5942"
978,5944,1000,"0.515529,5944"
978,15009,1000,"0.92893,15009"
979,5943,1000,"0.260486,5943"
979,12130,1000,"-0.668266,12130"
979,14476,1000,"-0.981523,14476"
981,11859,2,"-0.643017,11859"
981,6733,1000,"0.0500837,6733"
981,15251,1000,"0.134547,15251"
981,22649,1000,"0.231086,22649"
981,6937,1000,"0.231477,6937"
981,5943,1000,"0.260486,5943"
981,17057,1000,"-0.270014,17057"
981,17376,1000,"0.457801,17376"
981,22648,1000,"0.489305,22648"
981,16762,1000,"-0.590073,16762"
981,3990,1000,"-0.590814,3990"
981,12022,1000,"0.604692,12022"
981,6272,1000,"-0.606658,6272"
981,10520,1000,"-0.700987,10520"
981,14954,1000,"-0.702556,14954"
981,17411,1000,"-0.70626,17411"
981,19563,1000,"-0.711299,19563"
981,16863,1000,"0.72944,16863"
981,1641,1000,"-0.737406,1641"
981,22653,1000,"-0.77023,22653"
981,7313,1000,"-0.902781,7313"
981,15458,1000,"0.913881,15458"
981,6455,1000,"-0.95757,6455"
