MemberID,PhotoID,MemberPhotoRank
1192,10617,1000
1192,10623,1000
1192,10969,1000
1192,11370,4
1192,11594,1000
1192,14811,1000
1192,14950,1000
1192,15097,1000
1192,15099,1000
1192,18245,1000
1192,19269,1000
1192,19271,1000
1193,6450,1000
1193,7385,1000
1193,7388,1000
1193,7389,1000
1193,8854,1000
1193,14535,1000
1193,14760,1000
1194,6449,1000
1194,6450,1000
1194,7106,1000
1194,7110,1000
1194,7391,1000
1194,7447,1
1194,7814,1000
1194,8105,1000
1194,8438,1000
1194,8714,1000
1194,10070,1000
1194,10072,1000
1194,15026,1000
1194,15471,1000
1195,6388,1000
1195,6451,1000
1195,6566,1000
1195,6767,1000
1195,6774,1000
1195,6964,1000
1195,6965,1000
1195,6969,1000
1195,7001,1000
1195,7465,1000
1195,7466,1000
1195,7471,1000
1195,8004,1000
1195,8527,1000
1195,8553,1000
1195,8833,1000
1195,9393,4
1195,9670,1000
1195,9743,1
1195,9796,1000
1195,9978,1000
1195,9980,1000
1195,15237,1000
1195,23741,1000
1195,23742,1000
1196,6453,1000
1196,6650,3
1196,7388,1000
1196,7509,1000
1196,7611,1000
1196,7815,1000
1196,7952,1000
1196,8277,1000
1196,8417,1000
1196,8438,1000
1196,8477,1000
1196,8714,1000
1196,9211,3
1196,12139,1000
1196,12184,1000
1196,23610,1000
1197,6454,1000
1197,8908,1000
1197,13818,1000
1198,6455,1000
1198,6807,1000
1198,6808,1000
1198,6886,1000
1198,6888,1000
1198,10469,1000
1198,10818,1000
1198,10819,1000
1198,11229,1000
1198,11382,1000
1198,17057,1000
1198,19563,1000
1198,20892,1000
1199,6455,1000
1199,6733,1000
1199,6850,1000
1200,6459,1000
1200,6464,1000
1200,6468,1000
1200,6712,2
1200,6785,1000
1200,6789,1000
1200,7108,1000
1200,7236,1000
1200,7251,1000
1200,7257,1000
1200,7263,1000
1200,7292,1000
1200,7579,1000
1200,7744,1000
1200,7956,1000
1200,8098,1000
1200,8362,1000
1200,9745,1000
1200,9746,1000
1200,9772,1000
1200,10375,1000
1200,10431,1000
1200,13886,1000
1200,14652,1000
1200,21455,1000
1200,21459,1000
1200,23292,1000
1200,23466,1000
1200,23494,1000
1201,6459,1000
1201,6461,2
1201,6598,1000
1201,6741,1000
1201,7027,1000
1201,7110,1000
1201,7145,1000
1201,7244,1000
1201,7292,1000
1201,7558,1000
1201,7926,1
1201,8098,1000
1201,8127,1000
1201,8374,5
1201,8927,1000
1201,8944,1000
1201,9163,1000
1201,9180,1000
1201,9187,3
1201,9489,1000
1201,9601,1000
1201,9603,1000
1201,9681,1000
1201,9682,1000
1201,12169,1000
1201,13885,1000
1201,15089,1000
1201,15096,1000
1201,15098,1000
1201,15100,1000
1201,15102,1000
1201,18634,1000
1201,22356,1000
1201,22368,1000
1201,22414,1000
1201,24290,1000
1201,24291,1000
1201,24292,1000
1202,3744,1000
1202,6460,2
1202,6867,1000
1202,6871,1000
1202,6880,1000
1202,6884,1000
1202,6956,1000
1202,7032,1000
1202,7036,1000
1202,7039,1000
1202,7042,1000
1202,7043,1000
1202,7053,1000
1202,7278,1000
1202,7963,1000
1202,8183,1000
1202,8184,1000
1202,8187,1000
1202,8213,1000
1202,8313,1000
1202,8877,1000
1202,8969,1000
1202,9131,1000
1202,9328,1000
1202,10378,1000
1202,10793,1000
1202,10795,1000
1202,10938,1000
1202,10945,1000
1202,10990,1000
1202,11013,1000
1202,11014,1000
1202,11016,1000
1202,11019,1000
1202,11020,1000
1202,11021,1000
1202,11064,1000
1202,11065,1000
1202,11259,1000
1202,14821,1000
1202,14822,1000
1202,15643,1000
1203,6462,1000
1203,6463,1000
1203,6633,1000
1203,6677,1000
1203,8057,1000
1203,8069,1000
1203,8070,1000
1203,8071,1000
1203,8295,3
1203,8583,1000
1203,8584,1000
1203,8973,1000
1203,10092,1000
1203,10436,1000
1203,10448,1000
1203,10863,1000
1203,10898,1000
1203,10902,1000
1203,11036,1000
1203,18634,1000
1203,23466,1000
1203,23494,1000
1204,5777,1000
1204,5780,1000
1204,6462,1000
1204,6960,1000
1204,7032,1000
1204,7043,1000
1204,7500,1000
1204,7501,2
1204,7545,1000
1204,11172,1000
1204,11215,1000
1204,14808,1000
1204,14812,1000
1204,14824,1000
1204,14825,1000
1204,15441,1000
1204,15709,1000
1204,23654,1000
1204,23685,1000
1204,24469,1000
1205,5777,1000
1205,5780,1000
1205,6463,1000
1205,8531,1000
1205,8540,1000
1205,8607,1
1205,8760,1000
1205,8820,1000
1205,8823,1000
1205,9398,3
1205,9402,1000
1205,9775,1000
1205,15140,1000
1205,16877,1000
1205,21453,1000
1205,23334,1000
1205,23466,1000
1205,23494,1000
1205,23881,1000
1205,23882,1000
1206,6463,1000
1206,6467,1000
1206,6555,1000
1206,6556,1000
1206,7223,1000
1206,7382,1000
1206,7512,1000
1206,7515,1000
1206,7657,1000
1206,7668,1000
1206,8143,1000
1206,8154,1000
1206,8268,1000
1206,8357,1000
1206,8465,4
1206,8487,1000
1206,8792,1000
1206,8903,1000
1206,9175,1000
1206,9182,1000
1206,9771,1000
1206,10074,1000
1206,10809,1000
1206,15084,1000
1208,6307,1000
1208,6316,1000
1208,6463,1000
1208,6960,1000
1208,7427,1000
1208,7836,1000
1208,7951,1000
1208,8689,2
1208,8875,1000
1208,10374,1000
1208,10415,1000
1208,10418,1000
1208,10419,4
1208,10424,1000
1208,10753,1000
1208,10756,1000
1208,10757,1000
1208,10760,1000
1208,14441,1000
1208,14529,1000
1208,14532,1000
1208,14619,1000
1208,14643,1000
1208,14644,1000
1208,15397,1000
1208,23219,1000
1208,23288,1000
1209,8016,1000
1209,11042,1000
1209,12315,3
1209,13051,1000
1210,3246,1000
1210,3729,1000
1210,6741,1000
1210,8016,1000
1210,11350,1000
1210,12260,1
1210,12367,1000
1210,12658,2
1210,13803,1000
1211,7219,1000
1211,10516,1000
1211,12710,1000
1211,12905,1000
1211,13454,1000
1213,8570,1000
1213,21490,1000
1214,7146,1000
1214,7156,1000
1214,8570,1000
1214,8771,1000
1214,9928,1000
1214,10454,1000
1215,7219,1000
1215,7220,1000
1215,7401,1000
1215,9593,1000
1215,12205,1000
1215,13468,1000
1216,2090,1000
1216,2094,1000
1216,3007,1000
1216,3119,1000
1216,3121,1000
1216,3129,1000
1216,5200,2
1216,12408,2
1216,13053,3
1216,14190,1000
1217,6465,1000
1217,6542,1000
1217,6543,1000
1217,6549,1000
1217,7050,1000
1217,7116,1000
1217,7976,1000
1217,8696,1000
1217,8858,1000
1217,8964,1000
1217,10408,1000
1217,10409,1000
1217,10411,1000
1217,10762,1000
1217,11170,1000
1217,15568,1000
1217,17542,1000
1217,17543,1000
1217,17546,1000
1217,17553,1000
1217,17555,1000
1217,17558,1000
1217,17559,1000
1217,17564,1000
1217,17565,1000
1217,21650,1000
1217,22368,1000
1217,22371,1000
1217,22418,1000
1217,22424,1000
1217,23131,1000
1217,23141,1000
1217,23142,1000
1217,23143,1000
1217,23152,1000
1217,23168,1000
1217,23215,1000
1217,23216,1000
1217,23217,1000
1217,23235,1000
1217,23236,1000
1217,23376,1000
1217,23665,1000
1217,23677,1000
1217,23756,1000
1217,23761,1000
1217,23764,1000
1217,23766,1000
1217,23769,1000
1217,23770,1000
1217,23771,1000
1217,23772,1000
1217,24448,1000
1217,24449,1000
1217,24458,1000
1218,6466,1000
1218,7537,1000
1218,7920,1000
1218,7923,1000
1218,7940,1000
1218,7943,1000
1218,7986,1000
1218,8547,1000
1218,9105,1000
1218,9107,1000
1218,9333,1000
1218,9593,1000
1218,10137,1000
1218,11174,1000
1218,14358,1000
1218,14517,1000
1218,15574,1000
1218,15578,1000
1218,15710,1000
1218,15714,1000
1218,20011,1000
1218,20016,1000
1218,21040,1000
1218,21737,1000
1218,22583,1000
1218,23669,1000
1218,23683,1000
1219,6468,1000
1219,6778,1000
1219,6929,1000
1219,7047,1000
1219,7086,1000
1219,7087,1000
1219,7250,1000
1219,7260,1000
1219,7292,1000
1219,7556,1000
1219,7558,1000
1219,8098,1000
1219,8178,1000
1219,8290,3
1219,8728,1000
1219,9656,1000
1219,9683,1000
1219,9725,1000
1219,10102,3
1219,10104,1000
1219,10428,1000
1219,14618,1000
1220,6469,1000
1220,6824,1000
1220,7945,1000
1220,7946,1
1220,8135,1000
1220,8505,1000
1220,8757,1000
1220,15096,1000
1220,15098,1000
1220,15100,1000
1220,15102,1000
1220,23466,1000
1220,23494,1000
1221,6471,1000
1221,10614,1000
1221,14607,1000
1221,15583,1000
1221,17983,1000
1221,24015,1000
1223,6474,1000
1223,6927,1000
1223,7138,1000
1223,8337,1000
1223,8558,1000
1223,11045,1000
1223,13309,3
1223,22542,1000
1223,24263,1000
1224,6307,1000
1224,6311,1000
1224,6477,1000
1224,6728,1000
1224,7185,1000
1224,7186,1000
1224,7355,1000
1224,7357,1000
1224,7410,1000
1224,7565,1000
1224,7845,1000
1224,8236,1000
1224,8237,1000
1224,8491,1000
1224,8580,1000
1224,8736,1000
1224,14441,1000
1224,14621,1000
1224,14640,1000
1224,15082,1000
1225,6477,1000
1225,6925,1000
1225,6926,1000
1225,7091,1000
1225,7093,1000
1225,7208,1000
1225,7844,1000
1225,7845,1000
1225,7951,1000
1225,7971,1000
1225,7974,1000
1225,8356,2
1225,8376,1000
1225,8480,1000
1225,8487,1000
1225,8716,1000
1225,8717,1000
1225,9594,1000
1225,10432,1000
1225,10808,1000
1225,10812,1000
1225,10814,1000
1225,11626,1000
1225,14375,1000
1225,14619,1000
1225,14800,1000
1225,14813,1000
1225,14919,1000
1225,15022,1000
1225,15082,1000
1225,15092,1000
1225,15133,1000
1225,15140,1000
1225,15396,1000
1225,15645,1000
1225,15655,1000
1225,15656,1000
1225,15666,1000
1225,15877,1000
1225,15880,1000
1225,16881,1000
1225,16884,1000
1225,16886,1000
1225,17565,1000
1225,17566,1000
1225,17567,1000
1225,17568,1000
1225,18575,1000
1225,23292,1000
1225,24220,1000
1225,24221,1000
1226,7209,1000
1226,7384,1000
1226,7510,1000
1226,8024,1000
1226,8221,1000
1226,8341,1000
1226,8375,1000
1226,8376,1000
1226,11517,1000
1226,11521,1000
1226,13693,1000
1226,14313,1000
1226,14317,1000
1226,14529,1000
1226,14650,1000
1226,15022,1000
1226,15082,1000
1227,6478,1000
1227,11556,1000
1228,6479,1000
1228,18454,1000
1229,5777,1000
1229,5780,1000
1229,6397,1000
1229,7302,1000
1229,7466,2
1229,7469,1
1229,8080,1000
1229,8322,1000
1229,8530,1000
1229,8591,1000
1229,9083,1000
1229,9274,3
1229,9715,1000
1229,9717,1000
1229,9751,1000
1229,10788,1000
1229,15444,1000
1229,18023,1000
1229,19574,1000
1229,23879,1000
1229,23880,1000
1229,23881,1000
1229,23882,1000
1229,23883,1000
1230,6397,1000
1230,10352,1000
1230,11071,1000
1230,11073,1000
1230,11074,1000
1230,11129,1000
1230,11130,1000
1230,14654,1000
1230,18125,1000
1230,18126,1000
1230,21945,1000
1231,6395,1000
1231,6781,1000
1231,6897,1000
1231,7489,3
1231,7490,1000
1231,7819,1000
1231,7979,1000
1231,10427,1000
1231,14514,1000
1231,14659,1000
1231,22337,1000
1232,6391,1000
1232,7079,1000
1232,7261,1000
1232,7263,1000
1232,8128,2
1232,8527,1000
1232,8927,1000
1232,10377,1000
1232,11183,1000
1232,14386,1000
1232,15098,1000
1232,19147,1000
1233,6394,1000
1233,6734,1000
1233,6776,1000
1233,7232,1000
1233,7614,1000
1233,7622,1000
1233,7695,1000
1233,9506,4
1233,10685,1000
1233,10690,1000
1233,10697,1000
1233,20799,1000
1233,22952,1000
1233,23006,1000
1233,23007,1000
1233,23008,1000
1234,6393,1000
1234,6773,1000
1234,7239,1000
1234,7407,3
1234,7602,1000
1234,7622,1000
1234,7698,1000
1234,7701,1000
1234,7704,1000
1234,7711,1000
1234,9516,1000
1234,9518,1000
1234,9622,1000
1234,9812,1000
1234,10464,1000
1234,10689,1000
1234,10693,1000
1234,10702,2
1234,11130,1000
1234,13819,1000
1234,14389,1000
1234,14802,1000
1235,5777,1000
1235,5780,1000
1235,6358,1000
1235,6817,1000
1235,7553,1000
1235,7559,1000
1235,7560,1000
1235,8794,2
1235,10646,4
1235,10651,1000
1235,10975,1000
1235,11145,1000
1235,15587,1000
1235,15591,1000
1235,15721,1000
1235,20789,1000
1235,21737,1000
1236,6358,1000
1236,11120,1000
1236,13827,1
1236,13828,1000
1236,13829,1000
1236,13830,1000
1236,13831,1000
1236,13832,1000
1236,15457,2
1236,15460,1000
1236,15463,1000
1236,15465,2
1237,6383,1000
1237,6874,1000
1237,6875,1000
1237,6879,1000
1237,7103,1000
1237,7109,1000
1237,7254,1000
1237,7292,1000
1237,8137,1000
1237,8743,1000
1237,8927,1000
1237,8941,1
1237,8944,1000
1237,9184,1000
1237,9187,3
1237,10971,1000
1237,11146,1000
1237,11147,1000
1237,14380,1000
1237,14388,1000
1237,15096,1000
1237,15098,1000
1237,15100,1000
1237,15102,1000
1237,15290,1000
1237,15292,1000
1237,15306,1000
1237,22824,1000
1237,23296,1000
1238,6385,1000
1238,6904,1000
1238,9762,2
1239,6371,1000
1239,6375,2
1239,6376,2
1239,7143,1000
1239,8151,1000
1239,8402,1000
1239,8403,1000
1239,8563,1000
1239,8895,1000
1239,9115,1000
1239,9150,1000
1239,10146,1000
1239,10150,1000
1239,10154,1000
1239,14261,1000
1239,14886,1000
1239,15072,1000
1239,15095,1000
1240,6380,1000
1240,6734,1000
1240,6780,1000
1240,7408,1000
1240,9615,5
1240,10680,1000
1240,10689,1000
1240,10693,1000
1241,6367,1000
1241,6381,1000
1241,7853,1000
1241,9441,1000
1241,9606,5
1241,10244,1000
1241,10665,1000
1241,10681,1000
1241,10686,1000
1242,6303,1000
1242,6305,1000
1242,6324,1000
1242,6379,2
1242,6575,1000
1242,16547,1000
1242,16877,1000
1242,23081,1000
1242,23339,1000
1242,23343,1000
1242,23344,1000
1242,23350,1000
1242,23353,1000
1243,6367,1000
1243,6752,1000
1243,6950,1000
1243,7776,1000
1243,7796,1000
1243,8013,2
1243,8865,1000
1244,6363,1000
1245,6298,1000
1245,10218,1000
1245,10781,1000
1245,11176,4
1245,14365,1000
1245,14779,1000
1245,14780,1000
1245,15872,1000
1245,18455,1000
1245,23223,1000
1245,23225,1000
1245,23227,1000
1245,23228,1000
1245,23240,1000
1246,6301,1000
1246,6303,1000
1246,6305,1000
1246,6324,1000
1246,6566,1000
1246,6567,1000
1246,6568,1000
1246,6573,1000
1246,6575,1000
1246,6576,1000
1246,6600,1000
1246,7740,1000
1246,7987,1000
1246,8761,1000
1246,10783,1000
1246,11110,1000
1246,13819,1000
1246,22995,1000
1246,23340,1000
1246,23348,1000
1246,23349,1000
1246,23351,1000
1247,6355,1000
1247,6930,1000
1247,7112,1000
1247,7236,1000
1247,7744,1000
1247,8739,1000
1247,9745,1000
1247,10530,1000
1247,12224,1000
1247,12228,1000
1247,12229,1
1247,12233,1000
1247,13971,1000
1247,14029,1000
1247,17033,1000
1247,21455,1000
1247,21459,1000
1247,22439,1000
1247,23300,1000
1247,23376,1000
1248,173,1000
1248,175,1000
1248,6347,1000
1248,8233,1000
1248,8698,1000
1248,12324,4
1248,12331,2
1248,12449,1000
1248,12777,1000
1248,12786,2
1249,6351,1000
1249,7688,1000
1249,9202,1000
1249,9777,1000
1249,22954,1000
1250,4153,1000
1250,4159,1000
1250,6329,3
1250,6663,1000
1250,7456,3
1250,7559,1000
1250,7685,1000
1250,7715,1000
1250,7811,1000
1250,7812,1000
1250,7822,1000
1250,7828,1000
1250,8204,1000
1250,8226,2
1250,8606,1000
1250,9416,1000
1250,9754,1000
1250,10658,1000
1250,11189,1000
1250,14920,1000
1250,15160,1000
1250,15161,1000
1250,15169,1
1250,15196,1000
1250,15217,1000
1250,15440,1000
1250,15596,1000
1250,15607,1000
1250,15621,1000
1250,15714,1000
1250,16329,1000
1250,16331,1000
1250,16392,1000
1250,16395,1000
1250,16396,1000
1250,16397,1000
1250,16398,1000
1250,16399,1000
1250,16402,1000
1250,16406,1000
1250,16412,1000
1250,16413,1000
1250,16414,1000
1250,16415,1000
1250,17623,1000
1250,18123,1000
1250,18818,1000
1250,18819,1000
1250,18820,1000
1250,18821,1000
1250,18823,1000
1250,18824,1000
1250,18825,1000
1250,18826,1000
1250,18827,1000
1250,18828,1000
1250,18829,1000
1250,18830,1000
1250,18831,1000
1250,18832,1000
1250,18833,1000
1250,18835,1000
1250,18836,1000
1250,18837,1000
1250,18838,1000
1250,18839,1000
1250,18840,1000
1250,18841,1000
1250,18842,1000
1250,18843,1000
1250,18844,1000
1250,18845,1000
1250,18846,1000
1250,18847,1000
1250,18848,1000
1250,18849,1000
1250,18852,1000
1250,18853,1000
1250,20277,1000
1250,20278,1000
1250,20279,1000
1250,20280,1000
1250,20281,1000
1250,20282,1000
1250,20328,1000
1250,20473,1000
1250,20474,1000
1250,20475,1000
1250,20476,1000
1250,20477,1000
1250,20478,1000
1250,20479,1000
1250,20480,1000
1250,20481,1000
1250,20482,1000
1250,20483,1000
1250,20484,1000
1250,20485,1000
1250,20787,1000
1250,20788,1000
1250,21709,1000
1250,21710,1000
1250,21711,1000
1250,21765,1000
1250,21766,1000
1250,21767,1000
1250,21768,1000
1250,21769,1000
1250,21770,1000
1250,21771,1000
1250,21971,1000
1250,21976,1000
1250,23008,1000
1251,6331,1000
1251,6781,1000
1251,6961,1000
1251,7002,1000
1251,7011,1000
1251,7533,1000
1251,7584,1000
1251,7587,1000
1251,7597,1000
1251,8043,1000
1251,8158,1000
1251,8245,1000
1251,8246,1000
1251,8247,1000
1251,9711,1000
1251,10100,1000
1251,10447,1000
1251,10974,1000
1251,11054,1000
1251,14653,1000
1251,14659,1000
1251,15104,1000
1251,15106,1000
1251,15877,1000
1251,16935,1000
1251,21605,1000
1251,21993,1000
1251,22325,1000
1252,5107,1000
1252,5109,1000
1252,5112,1000
1252,6343,2
1252,6344,1000
1252,7540,1000
1252,8244,1000
1252,8366,1000
1252,8370,1000
1252,8381,1000
1252,9296,1000
1252,10959,1000
1252,10965,1000
1252,11129,1000
1252,14355,1000
1252,14769,1000
1252,14810,1000
1252,14950,1000
1252,21453,1000
1253,6342,1000
1253,15248,1000
1253,15253,1000
1254,6456,1000
1254,6659,1000
1254,8047,1000
1254,14266,1000
1254,14456,1000
1254,14610,1000
1254,15110,1000
1254,17912,1000
1255,6335,1000
1255,6542,1000
1255,6548,1000
1255,6586,1000
1255,7061,1000
1255,7121,1000
1255,7836,1000
1255,7968,1000
1255,8153,1000
1255,8362,1000
1255,8363,1000
1255,8365,2
1255,9110,1000
1255,9694,1000
1255,10417,1000
1255,10426,1000
1255,10766,1000
1255,11082,1000
1255,11212,1000
1255,11614,1000
1255,14094,1000
1255,14528,1000
1255,14553,1000
1255,15706,1000
1255,17717,1000
1255,18054,1000
1255,23219,1000
1255,23288,1000
1255,23294,1000
1255,24215,1000
1256,6340,1000
1256,15252,1000
1256,15253,1000
1257,6336,1000
1257,6981,1000
1257,7660,1000
1257,7951,1000
1257,8964,1000
1257,10374,1000
1257,10420,1000
1257,10421,1000
1257,10422,1000
1257,10750,1000
1257,10753,1000
1257,10760,1000
1257,14293,1000
1257,14532,1000
1258,6338,1000
1258,6339,1000
1259,6338,1000
1259,6339,1000
1259,9225,1000
1259,17270,1000
1259,17299,1000
1260,6339,1000
1260,7152,1000
1260,9356,1000
1261,3605,1000
1261,5780,1000
1261,6303,1000
1261,6324,1000
1261,6574,1000
1261,6995,1000
1261,6996,1000
1261,7740,1000
1261,8509,1000
1261,10461,2
1261,10464,1000
1261,15140,1000
1261,16877,1000
1261,23334,1000
1261,23339,1000
1261,23342,1000
1261,23350,1000
1261,23351,1000
1261,23353,1000
1262,5777,1000
1262,5780,1000
1262,6305,1000
1262,6324,1000
1262,6325,1000
1262,7987,1000
1262,8753,1000
1262,9248,1000
1262,9249,2
1262,15620,1000
1262,16875,1000
1262,16876,1000
1262,16877,1000
1262,23339,1000
1262,23351,1000
1262,23642,1000
1262,23643,1000
1262,23644,1000
1263,6325,1000
1263,6870,1000
1263,6922,1000
1263,7225,1000
1263,7366,1000
1263,8192,1000
1263,8589,1000
1263,9110,1000
1263,11028,1000
1263,11030,1000
1263,11396,1000
1263,11452,1000
1263,11461,3
1263,15706,1000
1263,16456,1000
1263,16457,1000
1263,16458,1000
1263,16460,1000
1263,17862,1000
1263,21902,1000
1263,21903,1000
1263,21909,1000
1263,21912,1000
1263,21914,1000
1263,21916,1000
1263,23535,1000
1263,23598,1000
1263,23599,1000
1263,23600,1000
1263,23601,1000
1263,23602,1000
1263,23603,1000
1263,23604,1000
1263,23607,1000
1263,23608,1000
1263,23609,1000
1263,23610,1000
1263,23612,1000
1263,23613,1000
1263,23614,1000
1263,23615,1000
1263,23616,1000
1263,23617,1000
1263,23618,1000
1264,6308,1000
1264,6326,1000
1264,6518,1000
1264,6519,1000
1264,7102,1000
1264,7263,1000
1264,8343,1000
1264,8585,1000
1264,13971,1000
1264,14532,1000
1264,18634,1000
1264,21455,1000
1264,21459,1000
1265,6327,1000
1266,6328,2
1266,7233,1000
1266,7626,1000
1266,7642,1000
1266,7699,1000
1266,7700,1000
1266,7711,1000
1266,8303,1000
1266,8305,5
1266,10008,2
1266,10010,1000
1266,10686,1000
1266,10693,1000
1266,10703,1000
1266,10783,1000
1266,11189,1000
1266,23349,1000
1268,3271,1000
1268,6319,1000
1268,9103,1000
1268,12769,2
1268,15061,1000
1268,15065,1000
1269,6319,1000
1270,6307,1000
1270,6314,1000
1270,6930,1000
1270,7085,1000
1270,7249,1000
1270,7254,1000
1270,7261,1000
1270,7604,1000
1270,8734,1000
1270,9612,1000
1270,10530,1000
1270,10532,1000
1270,14537,1000
1270,14540,1000
1270,21459,1000
1271,6307,1000
1271,6315,2
1271,6802,1000
1271,7120,1000
1271,7200,1000
1271,7427,1000
1271,7836,1000
1271,7842,1000
1271,7844,1000
1271,7845,1000
1271,7870,1000
1271,7951,1000
1271,7952,1000
1271,8393,1000
1271,8412,1000
1271,8445,1000
1271,8742,1000
1271,10376,1000
1271,11097,1000
1271,11186,1000
1271,16766,1000
1271,17544,1000
1271,17545,1000
1271,17546,1000
1271,23288,1000
1271,23290,1000
1271,23292,1000
1271,23294,1000
1271,23295,1000
1271,23296,1000
1271,24215,1000
1271,24216,1000
1272,6307,1000
1272,6312,1000
1272,6802,1000
1272,6874,1000
1272,6875,1000
1272,7114,1000
1272,7118,1000
1272,7119,1000
1272,7120,1000
1272,7357,1000
1272,7668,1000
1272,7845,1000
1272,7951,1000
1272,7973,1000
1272,8412,1000
1272,8445,1000
1272,8738,1000
1272,8742,1000
1272,10408,1000
1272,10409,1000
1272,10410,1000
1272,10411,1000
1272,10761,1000
1272,10762,1000
1272,10763,1000
1272,14581,1000
1272,15308,1000
1272,15471,1000
1273,6307,1000
1273,6309,2
1273,6477,1000
1273,7332,1000
1273,7357,1000
1273,7359,1000
1273,7566,1000
1273,7567,1000
1273,7975,1000
1273,8025,1000
1273,8415,1000
1273,8491,1000
1273,8582,1000
1273,8736,1000
1273,10354,1000
1273,13969,1000
1273,13970,1000
1273,14539,1000
1273,14646,1000
1273,15082,1000
1273,21354,1000
1274,6307,1000
1274,9800,1000
1274,16456,1000
1274,16457,1000
1274,16458,1000
1274,16459,2
1274,16460,1000
1274,21903,1000
1274,21914,1000
1274,23534,1000
1274,23536,1000
1274,23602,1000
1274,23603,1000
1274,23604,1000
1274,23605,1000
1274,23606,1
1274,23607,1000
1274,23609,1000
1274,23616,1000
1274,23618,1000
1275,6341,1000
1275,7377,1000
1275,8279,1000
1275,8919,1000
1275,9168,1000
1275,9170,1000
1275,10170,1000
1275,18051,1000
1275,19983,1000
1275,21639,1000
1275,23139,1000
1275,23161,1000
1275,23768,1000
1275,23772,1000
1275,24455,1000
1276,6737,1000
1276,6738,1000
1276,6777,1000
1276,6999,1000
1276,7292,1000
1276,7349,1000
1276,7361,1000
1276,7362,1000
1276,7492,4
1276,7594,1000
1276,8562,1000
1276,9138,1000
1276,9140,1000
1276,9165,1000
1276,9585,1000
1276,10127,1000
1276,10363,1000
1276,10430,1000
1276,10449,1000
1276,11073,1000
1276,11088,1000
1276,11140,1000
1276,14277,1000
1276,14278,1000
1276,14305,1000
1276,14483,3
1276,15237,1000
1276,15642,1000
1276,18296,1000
1276,18297,1000
1276,18298,1000
1277,6737,1000
1277,6738,1000
1277,7364,1000
1277,7396,1000
1277,9138,1000
1277,9165,1000
1277,9960,1000
1277,9968,1000
1277,11067,1000
1277,11088,1000
1277,13963,1000
1277,14654,1000
1277,19574,1000
1277,22333,1000
1277,22531,1000
1278,6591,1000
1278,6592,1000
1278,6740,1000
1278,6743,1000
1278,6744,1000
1278,6749,1000
1278,6750,1000
1278,7188,1000
1278,7685,1000
1278,7692,1000
1278,7778,1000
1278,7779,1000
1278,7811,1000
1278,7812,1000
1278,7824,1000
1278,10206,1000
1278,10647,1000
1278,10651,1000
1278,10654,1000
1278,13691,1000
1278,15108,1000
1278,15605,1000
1278,18123,1000
1278,20328,1000
1278,20787,1000
1278,20789,1000
1279,6592,1000
1279,6740,1000
1279,6743,1000
1279,6744,1000
1279,6748,1000
1279,6749,1000
1279,6750,1000
1279,7188,1000
1279,7931,1000
1279,8797,1000
1279,10660,1000
1279,10855,1000
1279,15588,1000
1279,15625,1000
1280,4223,1000
1280,6741,1000
1280,6742,1000
1280,7805,1000
1280,7806,1000
1280,9821,1000
1280,9822,1000
1280,10028,1000
1280,10242,1000
1280,10460,1000
1280,10480,1000
1280,10862,1000
1280,10880,1000
1280,11041,1000
1280,14502,1000
1280,15626,1000
1280,15635,1000
1280,15637,1000
1280,15667,1000
1280,15721,1000
1282,6741,1000
1282,6771,1000
1282,6778,1000
1282,6865,1000
1282,7267,1000
1282,7352,1000
1282,7752,1000
1282,7947,1000
1282,8273,1
1282,8584,1000
1282,9114,1000
1282,9115,1000
1282,9152,1000
1282,9656,1000
1282,24223,1000
1282,24224,1000
1282,24225,1000
1283,6741,1000
1283,7949,1000
1283,8123,1000
1283,8492,1
1283,10439,1000
1283,15096,1000
1283,15098,1000
1283,18634,1000
1284,6708,1000
1284,6741,1000
1284,6873,1000
1284,6878,1000
1284,7019,1000
1284,7253,1000
1284,8256,1000
1284,9813,1000
1284,10352,1000
1284,10358,1000
1284,11200,1000
1284,14307,1000
1284,14499,1000
1284,14504,1000
1284,14589,1000
1284,15106,1000
1285,6743,1000
1285,7077,1000
1285,7685,1000
1285,7940,1000
1285,8612,1000
1285,8821,1000
1285,9177,1000
1285,10664,1000
1285,13690,1000
1285,13691,1000
1285,15584,1000
1285,15629,1000
1285,15631,1000
1285,18625,1000
1285,18627,1000
1285,18630,1000
1285,18635,1000
1285,18637,1000
1285,23688,1000
1285,23776,1000
1286,6745,1000
1286,6746,1000
1286,7646,3
1286,7647,3
1286,7690,1000
1286,7932,1000
1286,8000,1000
1286,8164,1000
1286,10142,3
1286,10144,1000
1286,10224,1000
1286,10227,1000
1286,10240,1000
1287,3673,1000
1287,6747,1000
1287,6915,1000
1287,6932,1000
1287,9688,1000
1287,9689,1000
1287,12368,4
1287,12707,2
1287,15456,1000
1287,15468,1000
1288,6747,1000
1288,13110,1000
1289,6747,1000
1289,12303,2
1289,12856,3
1290,6749,1000
1290,7413,1000
1290,7419,2
1290,8720,1000
1290,10956,1000
1290,10975,1000
1290,10990,1000
1290,11463,1000
1290,13420,3
1290,18624,1000
1290,18625,1000
1290,18631,1000
1290,23076,1000
1291,6755,1000
1291,6866,1000
1291,6871,1000
1291,6969,1000
1291,7337,1000
1291,7615,1000
1291,7622,1000
1291,8193,1000
1291,9206,1000
1291,9608,1000
1291,11017,1000
1291,11025,1000
