MemberID,FixedRandomValue,MemberPhotoRank
1144,"7.400830.236241,17540",1000
1144,"7.400830.246671,23769",1000
1144,"7.40083-0.258481,8532",1000
1144,"7.400830.39174,7368",1000
1144,"7.400830.428789,7300",1000
1144,"7.400830.465138,9470",1000
1144,"7.40083-0.540839,6776",1000
1144,"7.400830.561411,17545",1000
1144,"7.400830.566385,23741",1000
1144,"7.40083-0.639095,6572",1000
1144,"7.400830.652322,23768",1000
1144,"7.400830.654457,21453",1000
1144,"7.400830.690208,23778",1000
1144,"7.400830.790079,23683",1000
1144,"7.400830.819652,7794",1000
1144,"7.400830.825636,6416",1000
1144,"7.400830.834653,8554",1000
1144,"7.400830.875517,6566",1000
1144,"7.40083-0.885942,8781",1000
1144,"7.40083-0.906518,23772",1000
1144,"7.40083-0.914683,6573",1000
1144,"7.400830.917321,17542",1000
1144,"7.400830.938188,7860",1000
1144,"7.400830.954443,23154",1000
1144,"7.400830.973698,9045",1000
1144,"7.400830.973829,7194",1000
1144,"7.40083-0.988012,9229",1000
1144,"7.40083-0.9881,7010",1000
1144,"7.400830.988981,7793",1000
1144,"7.400830.990484,6417",1000
1144,"7.40083-0.991999,6438",1000
1144,"7.400830.993534,23780",1000
1144,"7.400830.997809,7003",1000
1144,"7.400830.998038,23766",1000
1144,"7.400830.998653,17543",1000
1145,"7.40083-0.000946986,10363",1000
1145,"7.400830.0300999,14278",1000
1145,"7.40083-0.0432544,9042",1000
1145,"7.40083-0.0565927,9219",1000
1145,"7.400830.0599814,23143",1000
1145,"7.40083-0.101197,21945",1000
1145,"7.40083-0.10981,6775",1000
1145,"7.40083-0.178108,7742",1000
1145,"7.400830.192152,13904",1000
1145,"7.400830.192914,24450",1000
1145,"7.40083-0.229846,6571",1000
1145,"7.400830.331614,6597",1000
1145,"7.40083-0.3637,10357",1000
1145,"7.400830.395888,11072",1000
1145,"7.40083-0.397099,6585",1000
1145,"7.400830.406055,9043",1000
1145,"7.400830.471954,14277",1000
1145,"7.40083-0.483518,9041",1000
1145,"7.40083-0.493203,11070",1000
1145,"7.40083-0.576402,8560",1000
1145,"7.400830.613287,7246",1000
1145,"7.400830.620389,14654",1000
1145,"7.40083-0.623772,23771",1000
1145,"7.40083-0.655591,14651",1000
1145,"7.40083-0.676481,13912",1000
1145,"7.40083-0.677052,24442",1000
1145,"7.40083-0.702231,9677",1000
1145,"7.400830.707575,6419",1000
1145,"7.40083-0.735318,23652",1000
1145,"7.40083-0.759657,23145",1000
1145,"7.400830.764665,15066",1000
1145,"7.40083-0.766356,7338",1000
1145,"7.40083-0.824475,17551",1000
1145,"7.400830.825636,6416",1000
1145,"7.40083-0.838565,19986",1000
1145,"7.400830.842244,7862",1000
1145,"7.40083-0.853609,6970",1000
1145,"7.40083-0.856638,24455",1000
1145,"7.400830.870105,8107",1000
1145,"7.400830.871126,17544",1000
1145,"7.400830.875517,6566",1000
1145,"7.40083-0.887762,11162",1000
1145,"7.400830.895929,9276",1000
1145,"7.400830.904685,14655",1000
1145,"7.40083-0.906518,23772",1000
1145,"7.400830.913695,6568",1000
1145,"7.400830.917321,17542",1000
1145,"7.400830.948181,6418",1000
1145,"7.40083-0.948832,17549",1000
1145,"7.400830.959828,8827",1000
1145,"7.400830.973698,9045",1000
1145,"7.400830.975514,23290",1000
1145,"7.40083-0.988012,9229",1000
1145,"7.400830.988069,15105",1000
1145,"7.400830.990484,6417",1000
1145,"7.400830.990638,7343",1000
1145,"7.40083-0.991271,11068",1000
1145,"7.400830.99908,6567",1000
1146,"1.56508-0.235331,11201",2
1146,"7.400830.0543192,22333",1000
1146,"7.40083-0.277866,13911",1000
1146,"7.40083-0.763333,22331",1000
1146,"7.400830.825636,6416",1000
1146,"7.400830.963038,9441",1000
1146,"7.40083-0.989987,7650",1000
1147,"1.316070.733013,9728",1
1147,"7.40083-0.0137375,11003",1000
1147,"7.400830.0747821,16886",1000
1147,"7.400830.175531,16688",1000
1147,"7.400830.249197,17363",1000
1147,"7.400830.298602,24014",1000
1147,"7.40083-0.460308,19513",1000
1147,"7.400830.570561,19574",1000
1147,"7.400830.654457,21453",1000
1147,"7.40083-0.668977,11124",1000
1147,"7.40083-0.702913,17388",1000
1147,"7.400830.707575,6419",1000
1147,"7.40083-0.73276,15604",1000
1147,"7.40083-0.789158,16881",1000
1147,"7.400830.837537,24010",1000
1147,"7.40083-0.859626,8536",1000
1147,"7.400830.861448,11171",1000
1147,"7.40083-0.866458,19278",1000
1147,"7.40083-0.887762,11162",1000
1147,"7.400830.896103,18252",1000
1147,"7.40083-0.914528,17399",1000
1147,"7.400830.923138,7465",1000
1147,"7.400830.943477,9535",1000
1147,"7.400830.948181,6418",1000
1147,"7.400830.959036,10190",1000
1147,"7.40083-0.966018,16883",1000
1147,"7.400830.967694,10788",1000
1147,"7.40083-0.971959,8263",1000
1147,"7.400830.977019,6445",1000
1147,"7.400830.979093,7302",1000
1147,"7.40083-0.985098,11000",1000
1147,"7.400830.997772,7466",1000
1147,"7.40083-0.998623,15398",1000
1147,"7.400830.999264,6431",1000
1147,"7.400830.999918,8991",1000
1148,"7.400830.174599,6325",1000
1148,"7.40083-0.447556,7729",1000
1148,"7.400830.654457,21453",1000
1148,"7.40083-0.789054,11110",1000
1148,"7.40083-0.807181,8686",1000
1148,"7.40083-0.93287,23350",1000
1148,"7.400830.948181,6418",1000
1148,"7.40083-0.995687,23351",1000
1148,"7.40083-0.998109,8712",1000
1149,"1.73205-0.670652,9272",3
1149,"1.86121-0.123645,9641",4
1149,"7.400830.00903435,9294",1000
1149,"7.400830.0496325,7340",1000
1149,"7.400830.0730947,15497",1000
1149,"7.400830.110572,14877",1000
1149,"7.400830.206345,14653",1000
1149,"7.400830.227473,6570",1000
1149,"7.400830.292482,6992",1000
1149,"7.40083-0.308083,6435",1000
1149,"7.400830.318986,6420",1000
1149,"7.400830.32665,22053",1000
1149,"7.400830.343654,7237",1000
1149,"7.40083-0.353707,15142",1000
1149,"7.40083-0.371409,10689",1000
1149,"7.40083-0.378561,15496",1000
1149,"7.40083-0.412057,20012",1000
1149,"7.40083-0.483518,9041",1000
1149,"7.400830.502166,8553",1000
1149,"7.40083-0.509143,9622",1000
1149,"7.400830.541483,14876",1000
1149,"7.40083-0.549821,15573",1000
1149,"7.400830.580239,6851",1000
1149,"7.40083-0.587263,8383",1000
1149,"7.400830.604483,9275",1000
1149,"7.40083-0.677052,24442",1000
1149,"7.40083-0.702231,9677",1000
1149,"7.40083-0.710494,8591",1000
1149,"7.400830.725419,7699",1000
1149,"7.40083-0.745929,10688",1000
1149,"7.40083-0.757334,9078",1000
1149,"7.400830.822446,14916",1000
1149,"7.40083-0.859333,7703",1000
1149,"7.40083-0.886199,8384",1000
1149,"7.400830.890179,6786",1000
1149,"7.400830.895929,9276",1000
1149,"7.400830.901297,8529",1000
1149,"7.40083-0.903083,10701",1000
1149,"7.40083-0.905251,6534",1000
1149,"7.40083-0.909673,7676",1000
1149,"7.40083-0.914683,6573",1000
1149,"7.40083-0.915142,9203",1000
1149,"7.40083-0.922782,15576",1000
1149,"7.40083-0.926217,8534",1000
1149,"7.400830.937408,10694",1000
1149,"7.40083-0.949134,9516",1000
1149,"7.40083-0.949308,7649",1000
1149,"7.400830.951473,7792",1000
1149,"7.400830.955998,7698",1000
1149,"7.400830.968165,23466",1000
1149,"7.40083-0.975919,22792",1000
1149,"7.40083-0.977772,7622",1000
1149,"7.40083-0.980706,8371",1000
1149,"7.40083-0.981036,9760",1000
1149,"7.400830.984278,9291",1000
1149,"7.400830.984772,6976",1000
1149,"7.40083-0.988012,9229",1000
1149,"7.400830.989693,14915",1000
1149,"7.400830.990638,7343",1000
1149,"7.400830.99265,7684",1000
1149,"7.400830.994417,10693",1000
1149,"7.400830.995018,23494",1000
1149,"7.40083-0.996161,7895",1000
1149,"7.40083-0.997156,7704",1000
1149,"7.40083-0.997324,9556",1000
1149,"7.400830.998603,9522",1000
1150,"1.56508-0.552502,9640",2
1150,"1.565080.986824,8079",2
1150,"1.565080.997772,7466",2
1150,"1.73205-0.670652,9272",3
1150,"1.732050.972964,17556",3
1150,"1.732050.973698,9045",3
1150,"1.861210.61285,9919",4
1150,"7.400830.00847038,9757",1000
1150,"7.40083-0.0137375,11003",1000
1150,"7.400830.0363005,9185",1000
1150,"7.40083-0.0560191,7020",1000
1150,"7.40083-0.0987825,7898",1000
1150,"7.400830.147682,6434",1000
1150,"7.40083-0.194,9880",1000
1150,"7.40083-0.232041,8423",1000
1150,"7.400830.318986,6420",1000
1150,"7.400830.354573,7899",1000
1150,"7.400830.356692,6951",1000
1150,"7.400830.404509,7654",1000
1150,"7.400830.417208,8762",1000
1150,"7.40083-0.47277,8764",1000
1150,"7.400830.572561,6433",1000
1150,"7.400830.654457,21453",1000
1150,"7.400830.682827,15444",1000
1150,"7.400830.778534,8404",1000
1150,"7.400830.786504,8938",1000
1150,"7.40083-0.815965,9228",1000
1150,"7.400830.84102,6988",1000
1150,"7.40083-0.852432,8822",1000
1150,"7.40083-0.865809,9639",1000
1150,"7.400830.877693,6432",1000
1150,"7.40083-0.885414,6995",1000
1150,"7.400830.896179,9739",1000
1150,"7.40083-0.930761,9271",1000
1150,"7.40083-0.949308,7649",1000
1150,"7.400830.967694,10788",1000
1150,"7.400830.979093,7302",1000
1150,"7.40083-0.985098,11000",1000
1150,"7.40083-0.988012,9229",1000
1150,"7.400830.990638,7343",1000
1150,"7.400830.993534,23780",1000
1150,"7.400830.993931,6989",1000
1150,"7.40083-0.999758,6996",1000
1150,"7.40083-0.99977,7459",1000
1151,"1.56508-0.778413,13817",2
1151,"1.565080.895678,8813",2
1151,"1.86121-0.178118,8960",4
1151,"7.400830.0212494,6305",1000
1151,"7.400830.106266,7292",1000
1151,"7.400830.110572,14877",1000
1151,"7.40083-0.115594,22694",1000
1151,"7.400830.121036,17369",1000
1151,"7.400830.123064,23300",1000
1151,"7.400830.146566,7360",1000
1151,"7.40083-0.149366,21747",1000
1151,"7.400830.18606,8811",1000
1151,"7.400830.198623,8531",1000
1151,"7.40083-0.20322,6462",1000
1151,"7.400830.220151,23878",1000
1151,"7.400830.226914,9669",1000
1151,"7.40083-0.230405,9668",1000
1151,"7.40083-0.237151,23879",1000
1151,"7.40083-0.266849,23340",1000
1151,"7.400830.288694,6469",1000
1151,"7.400830.318986,6420",1000
1151,"7.40083-0.3284,24029",1000
1151,"7.40083-0.333551,17370",1000
1151,"7.40083-0.349115,8682",1000
1151,"7.400830.356522,18240",1000
1151,"7.40083-0.384287,6299",1000
1151,"7.400830.395213,17382",1000
1151,"7.40083-0.395389,22795",1000
1151,"7.400830.400222,24041",1000
1151,"7.400830.408796,22647",1000
1151,"7.40083-0.417537,13816",1000
1151,"7.40083-0.437449,18233",1000
1151,"7.40083-0.446547,6803",1000
1151,"7.40083-0.447556,7729",1000
1151,"7.40083-0.480889,22645",1000
1151,"7.40083-0.489088,24043",1000
1151,"7.400830.502662,7686",1000
1151,"7.40083-0.504133,22999",1000
1151,"7.400830.51271,9252",1000
1151,"7.40083-0.529711,18242",1000
1151,"7.400830.532443,23673",1000
1151,"7.400830.541483,14876",1000
1151,"7.400830.549518,7005",1000
1151,"7.400830.555621,15716",1000
1151,"7.40083-0.566841,6576",1000
1151,"7.400830.594706,6324",1000
1151,"7.400830.602234,6960",1000
1151,"7.40083-0.644855,23880",1000
1151,"7.400830.654457,21453",1000
1151,"7.40083-0.668004,23339",1000
1151,"7.400830.66912,16537",1000
1151,"7.40083-0.672608,18246",1000
1151,"7.40083-0.684334,22709",1000
1151,"7.40083-0.694416,22995",1000
1151,"7.400830.698197,21749",1000
1151,"7.400830.715642,19274",1000
1151,"7.400830.72218,22692",1000
1151,"7.400830.731978,16874",1000
1151,"7.40083-0.747797,8329",1000
1151,"7.400830.762845,17381",1000
1151,"7.40083-0.762969,22794",1000
1151,"7.40083-0.780313,22685",1000
1151,"7.40083-0.784291,6303",1000
1151,"7.40083-0.786142,24003",1000
1151,"7.40083-0.789054,11110",1000
1151,"7.40083-0.804402,23679",1000
1151,"7.400830.821683,22975",1000
1151,"7.400830.854002,11920",1000
1151,"7.40083-0.861723,22696",1000
1151,"7.400830.864014,7004",1000
1151,"7.400830.865516,23302",1000
1151,"7.40083-0.870666,23883",1000
1151,"7.40083-0.870839,15397",1000
1151,"7.400830.872679,24051",1000
1151,"7.40083-0.874337,6575",1000
1151,"7.400830.901781,9099",1000
1151,"7.40083-0.917469,23418",1000
1151,"7.40083-0.917693,23881",1000
1151,"7.400830.919773,22635",1000
1151,"7.400830.920436,24024",1000
1151,"7.40083-0.9227,23241",1000
1151,"7.400830.93192,15622",1000
1151,"7.40083-0.93287,23350",1000
1151,"7.400830.94391,21750",1000
1151,"7.40083-0.950773,22642",1000
1151,"7.400830.954611,22691",1000
1151,"7.40083-0.957852,8684",1000
1151,"7.40083-0.95919,23677",1000
1151,"7.40083-0.960981,6655",1000
1151,"7.40083-0.962069,6806",1000
1151,"7.40083-0.964246,22439",1000
1151,"7.400830.968165,23466",1000
1151,"7.40083-0.970345,13819",1000
1151,"7.400830.970433,8759",1000
1151,"7.40083-0.972224,7337",1000
1151,"7.40083-0.979091,24004",1000
1151,"7.40083-0.982919,6805",1000
1151,"7.40083-0.985579,8685",1000
1151,"7.400830.987393,22690",1000
1151,"7.400830.989693,14915",1000
1151,"7.40083-0.991639,8753",1000
1151,"7.400830.992212,21751",1000
1151,"7.400830.995018,23494",1000
1151,"7.40083-0.997847,23242",1000
1151,"7.40083-0.998604,23882",1000
1151,"7.40083-0.998973,6574",1000
1151,"7.400830.999064,17393",1000
1152,"1.565080.353528,9729",2
1152,"1.565080.997772,7466",2
1152,"1.86121-0.844463,6668",4
1152,"7.40083-0.0282067,6448",1000
1152,"7.400830.133892,9982",1000
1152,"7.40083-0.136317,6421",1000
1152,"7.400830.147682,6434",1000
1152,"7.400830.156412,6387",1000
1152,"7.400830.18606,8811",1000
1152,"7.400830.210591,9634",1000
1152,"7.40083-0.220681,9989",1000
1152,"7.400830.344184,6774",1000
1152,"7.40083-0.350171,9608",1000
1152,"7.40083-0.387929,9540",1000
1152,"7.400830.39175,9334",1000
1152,"7.400830.453275,9293",1000
1152,"7.40083-0.485975,9976",1000
1152,"7.40083-0.54227,8537",1000
1152,"7.400830.582542,7536",1000
1152,"7.400830.655439,7464",1000
1152,"7.40083-0.702239,7025",1000
1152,"7.40083-0.709302,9980",1000
1152,"7.400830.750173,11008",1000
1152,"7.40083-0.756965,8615",1000
1152,"7.40083-0.764178,10116",1000
1152,"7.400830.779594,9793",1000
1152,"7.400830.786149,7301",1000
1152,"7.40083-0.791466,8833",1000
1152,"7.40083-0.80058,6657",1000
1152,"7.40083-0.859626,8536",1000
1152,"7.400830.901297,8529",1000
1152,"7.40083-0.916501,6425",1000
1152,"7.400830.977019,6445",1000
1152,"7.400830.995528,8038",1000
1152,"7.40083-0.996259,6969",1000
1152,"7.400830.998633,9985",1000
1152,"7.40083-0.998758,6424",1000
1153,"7.40083-0.0832365,9573",1000
1153,"7.400830.140247,23742",1000
1153,"7.400830.147682,6434",1000
1153,"7.400830.223067,6428",1000
1153,"7.400830.230384,23736",1000
1153,"7.40083-0.233138,9349",1000
1153,"7.400830.428789,7300",1000
1153,"7.400830.566385,23741",1000
1153,"7.40083-0.569302,23730",1000
1153,"7.40083-0.791466,8833",1000
1153,"7.40083-0.830492,8754",1000
1153,"7.40083-0.885414,6995",1000
1153,"7.40083-0.916501,6425",1000
1153,"7.400830.923138,7465",1000
1153,"7.400830.960147,6949",1000
1153,"7.400830.970162,8869",1000
1153,"7.40083-0.990144,9978",1000
1153,"7.40083-0.998758,6424",1000
1154,"1.56508-0.91084,9991",2
1154,"1.861210.999932,9917",4
1154,"7.400830.230384,23736",1000
1154,"7.400830.391231,9797",1000
1154,"7.40083-0.436588,8832",1000
1154,"7.40083-0.488781,15237",1000
1154,"7.400830.572561,6433",1000
1154,"7.400830.604932,9738",1000
1154,"7.400830.636776,9670",1000
1154,"7.40083-0.642567,6426",1000
1154,"7.400830.788929,11005",1000
1154,"7.400830.914906,23738",1000
1154,"7.40083-0.946913,23745",1000
1154,"7.40083-0.987484,6451",1000
1154,"7.400830.997772,7466",1000
1154,"7.400830.998633,9985",1000
1154,"7.400830.999264,6431",1000
1154,"7.40083-0.99977,7459",1000
1155,"1.73205-0.434059,10185",3
1155,"7.40083-0.0165467,8014",1000
1155,"7.400830.140247,23742",1000
1155,"7.40083-0.26974,9736",1000
1155,"7.40083-0.310764,8750",1000
1155,"7.400830.354573,7899",1000
1155,"7.400830.570561,19574",1000
1155,"7.40083-0.642567,6426",1000
1155,"7.400830.788929,11005",1000
1155,"7.40083-0.838472,8005",1000
1155,"7.40083-0.88074,6752",1000
1155,"7.400830.966835,8010",1000
1155,"7.40083-0.999489,6751",1000
1155,"7.40083-0.99977,7459",1000
1156,"1.56508-0.845975,7719",2
1156,"7.400830.140247,23742",1000
1156,"7.400830.147682,6434",1000
1156,"7.40083-0.226934,23735",1000
1156,"7.40083-0.234245,6427",1000
1156,"7.40083-0.569302,23730",1000
1156,"7.400830.572561,6433",1000
1156,"7.400830.778887,8867",1000
1156,"7.400830.803053,8829",1000
1156,"7.400830.913461,9671",1000
1156,"7.400830.984176,6948",1000
1156,"7.400830.999673,9631",1000
1157,"1.86121-0.926854,9923",4
1157,"7.400830.140247,23742",1000
1157,"7.400830.147682,6434",1000
1157,"7.400830.230384,23736",1000
1157,"7.40083-0.234245,6427",1000
1157,"7.40083-0.529566,9749",1000
1157,"7.40083-0.791473,7869",1000
1157,"7.400830.803053,8829",1000
1157,"7.40083-0.875784,23731",1000
1157,"7.400830.889402,8527",1000
1157,"7.40083-0.940574,8003",1000
1158,"1.56508-0.680085,9912",2
1158,"1.73205-0.410359,9368",3
1158,"7.400830.118965,8770",1000
1158,"7.400830.147682,6434",1000
1158,"7.40083-0.167186,6931",1000
1158,"7.40083-0.234245,6427",1000
1158,"7.400830.289234,6932",1000
1158,"7.40083-0.375585,9717",1000
1158,"7.400830.453778,8830",1000
1158,"7.40083-0.529557,6953",1000
1158,"7.40083-0.545574,11406",1000
1158,"7.40083-0.552023,6599",1000
1158,"7.400830.568847,6565",1000
1158,"7.400830.572561,6433",1000
1158,"7.400830.607319,23342",1000
1158,"7.400830.648013,21708",1000
1158,"7.40083-0.668004,23339",1000
1158,"7.40083-0.710494,8591",1000
1158,"7.400830.803053,8829",1000
1158,"7.400830.877693,6432",1000
1158,"7.40083-0.954271,6915",1000
1158,"7.40083-0.970345,13819",1000
1158,"7.40083-0.987573,6914",1000
1158,"7.400830.997772,7466",1000
1159,"7.40083-0.0165467,8014",1000
1159,"7.40083-0.0310255,8763",1000
1159,"7.400830.133892,9982",1000
1159,"7.400830.147682,6434",1000
1159,"7.400830.223067,6428",1000
1159,"7.400830.266839,6638",1000
1159,"7.40083-0.459959,8015",1000
1159,"7.40083-0.485975,9976",1000
1159,"7.40083-0.545574,11406",1000
1159,"7.400830.570561,19574",1000
1159,"7.400830.655439,7464",1000
1159,"7.40083-0.710494,8591",1000
1159,"7.400830.733006,6974",1000
1159,"7.400830.766227,14777",1000
1159,"7.400830.779594,9793",1000
1159,"7.40083-0.933615,13913",1000
1159,"7.400830.966835,8010",1000
1159,"7.400830.967694,10788",1000
1159,"7.400830.979093,7302",1000
1159,"7.40083-0.980818,7868",1000
1159,"7.40083-0.99673,14363",1000
1160,"7.40083-0.00489497,7122",1000
1160,"7.400830.144892,8749",1000
1160,"7.400830.190116,23341",1000
1160,"7.40083-0.266849,23340",1000
1160,"7.400830.306837,5780",1000
1160,"7.40083-0.47277,8764",1000
1160,"7.40083-0.473764,9690",1000
1160,"7.400830.594706,6324",1000
1160,"7.40083-0.662378,7243",1000
1160,"7.40083-0.668004,23339",1000
1160,"7.400830.731978,16874",1000
1160,"7.40083-0.789054,11110",1000
1160,"7.40083-0.855163,23336",1000
1160,"7.400830.895181,8815",1000
1160,"7.40083-0.910145,8100",1000
1160,"7.400830.911848,6430",1000
1160,"7.40083-0.93287,23350",1000
1160,"7.400830.958764,16875",1000
1160,"7.400830.981722,7125",1000
1160,"7.400830.990638,7343",1000
1160,"7.400830.992163,5777",1000
1161,"1.31607-0.566368,9663",1
1161,"1.861210.890174,9916",4
1161,"7.400830.0762992,9716",1000
1161,"7.40083-0.0965269,6952",1000
1161,"7.40083-0.0987825,7898",1000
1161,"7.40083-0.136875,6884",1000
1161,"7.400830.147682,6434",1000
1161,"7.400830.187168,9737",1000
1161,"7.40083-0.233138,9349",1000
1161,"7.400830.318451,6883",1000
1161,"7.400830.354573,7899",1000
1161,"7.400830.356692,6951",1000
1161,"7.40083-0.375585,9717",1000
1161,"7.400830.383068,10786",1000
1161,"7.40083-0.400729,6876",1000
1161,"7.40083-0.505264,10784",1000
1161,"7.40083-0.529557,6953",1000
1161,"7.40083-0.574557,6708",1000
1161,"7.400830.733006,6974",1000
1161,"7.400830.766951,15703",1000
1161,"7.40083-0.791466,8833",1000
1161,"7.400830.877693,6432",1000
1161,"7.40083-0.916045,9351",1000
1161,"7.400830.967694,10788",1000
1161,"7.40083-0.970345,13819",1000
1161,"7.400830.977019,6445",1000
1161,"7.400830.97875,10789",1000
1161,"7.400830.979093,7302",1000
1161,"7.400830.984176,6948",1000
1161,"7.40083-0.990144,9978",1000
1161,"7.400830.990561,6880",1000
1161,"7.40083-0.994337,15643",1000
1161,"7.400830.999264,6431",1000
1161,"7.40083-0.99977,7459",1000
1163,"1.56508-0.853897,10195",2
1163,"7.40083-0.0496221,24042",1000
1163,"7.40083-0.0550736,17383",1000
1163,"7.400830.140247,23742",1000
1163,"7.400830.147682,6434",1000
1163,"7.40083-0.226934,23735",1000
1163,"7.40083-0.488781,15237",1000
1163,"7.40083-0.569302,23730",1000
1163,"7.40083-0.636792,23734",1000
1163,"7.400830.773426,24037",1000
1163,"7.400830.894677,9741",1000
1163,"7.40083-0.919267,22984",1000
1163,"7.40083-0.951013,15712",1000
1163,"7.400830.997772,7466",1000
1163,"7.400830.999264,6431",1000
1163,"7.40083-0.99977,7459",1000
1164,"1.31607-0.541796,9000",1
1164,"1.565080.986731,8160",2
1164,"7.400830.0721816,24246",1000
1164,"7.400830.0762992,9716",1000
1164,"7.40083-0.116155,23157",1000
1164,"7.400830.123624,23763",1000
1164,"7.40083-0.159774,24239",1000
1164,"7.40083-0.164961,8783",1000
1164,"7.400830.188454,21952",1000
1164,"7.400830.203418,15653",1000
1164,"7.40083-0.226934,23735",1000
1164,"7.40083-0.233138,9349",1000
1164,"7.400830.236241,17540",1000
1164,"7.40083-0.260125,6781",1000
1164,"7.400830.295879,23777",1000
1164,"7.400830.296418,24240",1000
1164,"7.400830.356692,6951",1000
1164,"7.40083-0.375585,9717",1000
1164,"7.400830.383068,10786",1000
1164,"7.40083-0.470283,6449",1000
1164,"7.40083-0.529557,6953",1000
1164,"7.400830.572561,6433",1000
1164,"7.400830.609582,24449",1000
1164,"7.40083-0.62099,6998",1000
1164,"7.400830.654457,21453",1000
1164,"7.40083-0.658006,23162",1000
1164,"7.400830.690208,23778",1000
1164,"7.40083-0.691854,7774",1000
1164,"7.40083-0.70982,18474",1000
1164,"7.400830.716949,6596",1000
1164,"7.400830.764665,15066",1000
1164,"7.400830.771412,17558",1000
1164,"7.400830.777471,7015",1000
1164,"7.40083-0.786491,24466",1000
1164,"7.40083-0.814005,6450",1000
1164,"7.40083-0.818346,23758",1000
1164,"7.40083-0.821792,17562",1000
1164,"7.40083-0.830492,8754",1000
1164,"7.40083-0.83174,9800",1000
1164,"7.40083-0.856638,24455",1000
1164,"7.400830.856923,7290",1000
1164,"7.400830.875517,6566",1000
1164,"7.400830.877693,6432",1000
1164,"7.400830.903316,23166",1000
1164,"7.40083-0.905011,6997",1000
1164,"7.40083-0.906518,23772",1000
1164,"7.40083-0.909907,8139",1000
1164,"7.40083-0.916045,9351",1000
1164,"7.400830.917321,17542",1000
1164,"7.40083-0.921171,20000",1000
1164,"7.400830.921547,23767",1000
1164,"7.400830.93897,6990",1000
1164,"7.400830.940187,23779",1000
1164,"7.40083-0.950313,17564",1000
1164,"7.400830.967694,10788",1000
1164,"7.400830.971555,23752",1000
1164,"7.400830.975514,23290",1000
1164,"7.400830.97875,10789",1000
1164,"7.400830.979093,7302",1000
1164,"7.40083-0.979206,24467",1000
1164,"7.400830.984176,6948",1000
1164,"7.40083-0.988012,9229",1000
1164,"7.40083-0.990199,17550",1000
1164,"7.400830.99265,7684",1000
1164,"7.400830.993534,23780",1000
1164,"7.400830.997772,7466",1000
1164,"7.400830.998653,17543",1000
1164,"7.400830.999837,23167",1000
1164,"7.400830.999972,24447",1000
1165,"1.73205-0.846571,9909",3
1165,"7.400830.0762992,9716",1000
1165,"7.400830.147682,6434",1000
1165,"7.40083-0.474916,21905",1000
1165,"7.400830.572561,6433",1000
1165,"7.400830.967694,10788",1000
1165,"7.400830.979093,7302",1000
1165,"7.40083-0.996259,9733",1000
1165,"7.400830.997772,7466",1000
1166,"1.56508-0.953421,7472",2
1166,"7.40083-0.0165467,8014",1000
1166,"7.40083-0.0716086,8007",1000
1166,"7.40083-0.0832365,9573",1000
1166,"7.400830.140247,23742",1000
1166,"7.40083-0.508181,8006",1000
1166,"7.400830.572561,6433",1000
1166,"7.400830.874068,23740",1000
1166,"7.40083-0.875784,23731",1000
1166,"7.40083-0.980265,10183",1000
1166,"7.400830.995841,11442",1000
1166,"7.400830.997772,7466",1000
1166,"7.400830.999999,9740",1000
1167,"7.400830.147682,6434",1000
1167,"7.400830.928048,18114",1000
1168,"7.40083-0.0987825,7898",1000
1168,"7.400830.147682,6434",1000
1168,"7.400830.354573,7899",1000
1168,"7.400830.428789,7300",1000
1168,"7.40083-0.83174,9800",1000
1168,"7.40083-0.930555,9734",1000
1168,"7.400830.997772,7466",1000
1169,"7.400830.120096,7006",1000
1169,"7.400830.140247,23742",1000
1169,"7.400830.147682,6434",1000
1169,"7.400830.502166,8553",1000
1169,"7.400830.570561,19574",1000
1169,"7.400830.626869,6392",1000
1169,"7.40083-0.636792,23734",1000
1169,"7.400830.733006,6974",1000
1169,"7.400830.752028,8009",1000
1169,"7.40083-0.815639,8765",1000
1169,"7.40083-0.875784,23731",1000
1169,"7.400830.881892,6389",1000
1169,"7.400830.889402,8527",1000
1169,"7.400830.98477,9726",1000
1169,"7.400830.997772,7466",1000
1169,"7.40083-0.99977,7459",1000
1170,"1.732050.99754,6458",3
1170,"7.400830.147682,6434",1000
1170,"7.400830.184962,8817",1000
1170,"7.40083-0.190126,6639",1000
1170,"7.40083-0.217379,7211",1000
1170,"7.40083-0.260125,6781",1000
1170,"7.400830.290863,8381",1000
1170,"7.400830.443859,6801",1000
1170,"7.400830.525571,8040",1000
1170,"7.400830.624662,7995",1000
1170,"7.40083-0.671899,8819",1000
1170,"7.400830.747556,14249",1000
1170,"7.400830.803053,8829",1000
1170,"7.40083-0.815639,8765",1000
1170,"7.400830.881892,6389",1000
1170,"7.40083-0.905011,6997",1000
1170,"7.400830.937601,6471",1000
1170,"7.400830.971421,23289",1000
1170,"7.400830.975514,23290",1000
1170,"7.400830.988813,8719",1000
1170,"7.400830.999999,6962",1000
1171,"1.56508-0.400212,7339",2
1171,"1.56508-0.529079,6490",2
1171,"1.73205-0.126442,7326",3
1171,"7.40083-0.0449448,7653",1000
1171,"7.400830.0496325,7340",1000
1171,"7.400830.144892,8749",1000
1171,"7.400830.147682,6434",1000
1171,"7.40083-0.151207,7633",1000
1171,"7.400830.196954,6782",1000
1171,"7.400830.212796,7782",1000
1171,"7.40083-0.315222,23743",1000
1171,"7.400830.356692,6951",1000
1171,"7.40083-0.483518,9041",1000
1171,"7.40083-0.700631,8877",1000
